"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-07-31,61639,"10025","NY","New York","New York","New York",0,1112600,-0.00554165176975331,-0.0127772848269743,0.0129278951201748,,,"2017-12","2017-Q4",1142100,-0.0258296121180282,"2017-10"
2018-07-31,84654,"60657","IL","Chicago","Cook","Chicago",1,344200,-0.00462695199537305,-0.0146006298310908,0.000290613193839,,,"2018-03","2018-Q1",350800,-0.0188141391106043,"2017-10"
2018-07-31,61637,"10023","NY","New York","New York","New York",2,1478100,-0.017286084701815,-0.020736716576123,-0.0861258810436503,,,"2016-12","2016-Q4",1621200,-0.0882679496669134,"2015-07"
2018-07-31,90668,"75070","TX","Dallas-Fort Worth","Collin","McKinney",3,322400,-0.00216651191581554,0.000620732464307883,0.049820905242592,,,"2018-06","2018-Q2",323100,-0.00216651191581554,"2018-05"
2018-07-31,91982,"77494","TX","Houston","Harris","Katy",4,336600,0.00238237045860631,0.0126353790613718,0.0492518703241895,,,"2018-07","2018-Q3",336600,0,"2018-07"
2018-07-31,84616,"60614","IL","Chicago","Cook","Chicago",5,426000,0.00188146754468485,-0.000938086303939962,0.0118764845605701,,,"2018-03","2018-Q1",427900,-0.00444028978733349,"2018-02"
2018-07-31,93144,"79936","TX","El Paso","El Paso","El Paso",6,123300,0.0032546786004882,0.0164880461665293,0.0343959731543624,,,"2007-10","2007-Q4",132400,-0.0687311178247734,"2007-03"
2018-07-31,91733,"77084","TX","Houston","Harris","Houston",7,166400,0.00301386377335744,0.0133982947624848,0.0558375634517767,,,"2018-07","2018-Q3",166400,0,"2018-07"
2018-07-31,61616,"10002","NY","New York","New York","New York",8,1013500,0.00277035717819333,0.0186953462659564,0.0183882636655949,,,"2018-07","2018-Q3",1013500,0,"2018-07"
2018-07-31,61807,"10467","NY","New York","Bronx","New York",9,410200,0.0100960354592465,0.0283279017297568,0.116494284158955,,,"2018-07","2018-Q3",410200,0,"2018-07"
2018-07-31,84640,"60640","IL","Chicago","Cook","Chicago",10,239000,-0.00540990428630878,-0.0115798180314309,-0.00499583680266445,,,"2007-01","2007-Q1",270000,-0.114814814814815,"2004-10"
2018-07-31,91940,"77449","TX","Houston","Harris","Katy",11,176900,0.000565610859728507,0.00340328984685196,0.0618247298919568,,,"2018-07","2018-Q3",176900,0,"2018-07"
2018-07-31,97564,"94109","CA","San Francisco","San Francisco","San Francisco",12,1259200,0.00671570195075152,0.0155657714331801,0.0524028416213957,,,"2018-01","2018-Q1",1260000,-0.000634920634920635,"2018-01"
2018-07-31,62037,"11226","NY","New York","Kings","New York",13,827900,0.011484422724496,0.057748818193433,0.237333731878643,,,"2018-07","2018-Q3",827900,0,"2018-07"
2018-07-31,61630,"10016","NY","New York","New York","New York",14,1042100,-0.00477509311431573,0.00482113585960852,-0.00315668643581404,,,"2017-02","2017-Q1",1091200,-0.0449963343108504,"2016-03"
2018-07-31,71831,"32162","FL","The Villages","Sumter","The Villages",15,258200,0.00545171339563863,0.0169358014966522,0.0432323232323232,,,"2018-07","2018-Q3",258200,0,"2018-07"
2018-07-31,62087,"11375","NY","New York","Queens","New York",16,971100,-0.00410214336991078,-0.00552995391705069,0.0336349121873337,,,"2018-05","2018-Q2",976800,-0.00583538083538084,"2018-03"
2018-07-31,62045,"11235","NY","New York","Kings","New York",17,729100,-0.00150643659271432,0.000961010433827567,0.0731527818663527,,,"2018-06","2018-Q2",730200,-0.00150643659271432,"2018-05"
2018-07-31,74101,"37013","TN","Nashville","Davidson","Nashville",18,209200,0.00673724735322425,0.0209858467545144,0.142545057345713,,,"2018-07","2018-Q3",209200,0,"2018-07"
2018-07-31,96107,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",19,623300,0.00483636949862969,0.0151465798045603,0.0817424505380076,,,"2018-07","2018-Q3",623300,0,"2018-07"
2018-07-31,84646,"60647","IL","Chicago","Cook","Chicago",20,384100,-0.00492227979274611,-0.00259672812256557,0.0220862160723789,,,"2018-05","2018-Q2",386300,-0.00569505565622573,"2018-04"
2018-07-31,74242,"37211","TN","Nashville","Davidson","Nashville",21,253100,0.00237623762376238,0.0111865761086696,0.0985243055555556,,,"2018-07","2018-Q3",253100,0,"2018-07"
2018-07-31,61623,"10009","NY","New York","New York","New York",22,1158400,-0.00915233940638098,-0.0134559700221427,-0.0424072083987766,,,"2017-06","2017-Q2",1219300,-0.049946690724186,"2016-11"
2018-07-31,92593,"78660","TX","Austin","Travis","Pflugerville",23,245300,0.00286181520850368,0.00739219712525667,0.0460554371002132,,,"2018-07","2018-Q3",245300,0,"2018-07"
2018-07-31,84620,"60618","IL","Chicago","Cook","Chicago",24,387800,-0.00385306961212433,-0.0129804021379486,0.0205263157894737,,,"2018-03","2018-Q1",393100,-0.0134825744085474,"2018-02"
2018-07-31,61643,"10029","NY","New York","New York","New York",25,788200,-0.00942566293829333,-0.0154883837122158,0.0268368942157374,,,"2018-05","2018-Q2",801600,-0.0167165668662675,"2017-10"
2018-07-31,61625,"10011","NY","New York","New York","New York",26,1701000,-0.0129975629569456,-0.0283886445421831,-0.0388744490902927,,,"2016-08","2016-Q3",1825000,-0.0679452054794521,"2014-08"
2018-07-31,61703,"10128","NY","New York","New York","New York",27,1260100,-0.0000793524837327408,0.016045799064667,0.0298300098071265,,,"2018-06","2018-Q2",1260200,-0.0000793524837327408,"2018-06"
2018-07-31,92036,"77573","TX","Houston","Galveston","League City",28,264100,0.00303835928598557,0.0142089093701997,0.0679336837848767,,,"2018-07","2018-Q3",264100,0,"2018-07"
2018-07-31,92045,"77584","TX","Houston","Brazoria","Pearland",29,262000,0.00383141762452107,0.0186625194401244,0.0530546623794212,,,"2018-07","2018-Q3",262000,0,"2018-07"
2018-07-31,69816,"28269","NC","Charlotte","Mecklenburg","Charlotte",30,198700,0.00404244567963618,0.0106815869786368,0.086980306345733,,,"2018-07","2018-Q3",198700,0,"2018-07"
2018-07-31,93123,"79912","TX","El Paso","El Paso","El Paso",31,187700,0,0.00751476113794954,0.0410427066001109,,,"2018-07","2018-Q3",187700,0,"2018-07"
2018-07-31,92515,"78572","TX","McAllen","Hidalgo","Mission",32,106200,0.000942507068803016,0.0143266475644699,0.0803662258392675,,,"2018-07","2018-Q3",106200,0,"2018-07"
2018-07-31,97771,"94565","CA","San Francisco","Contra Costa","Pittsburg",33,425500,0.00141209696399153,0.0138193948058137,0.0943930041152263,,,"2006-01","2006-Q1",465400,-0.0857327030511388,"2005-05"
2018-07-31,71067,"30349","GA","Atlanta","Clayton","Riverdale",34,127500,0.000784929356357928,0.0127084988085782,0.0851063829787234,,,"2007-09","2007-Q3",150400,-0.152260638297872,"2001-09"
2018-07-31,66126,"20002","DC","Washington","District of Columbia","Washington",35,651900,0.00710644214429167,0.021466624882482,0.0762753838533928,,,"2018-07","2018-Q3",651900,0,"2018-07"
2018-07-31,96027,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",36,1452400,0.00137892995035852,0.014104175394498,0.0667645978699963,,,"2018-07","2018-Q3",1452400,0,"2018-07"
2018-07-31,92271,"78130","TX","San Antonio","Comal","New Braunfels",37,226200,0.00132802124833997,0.0189189189189189,0.0911722141823444,,,"2018-07","2018-Q3",226200,0,"2018-07"
2018-07-31,92551,"78613","TX","Austin","Williamson","Cedar Park",38,293400,-0.00102145045965271,-0.00373514431239389,0.0208768267223382,,,"2018-03","2018-Q1",295000,-0.00542372881355932,"2018-01"
2018-07-31,66133,"20009","DC","Washington","District of Columbia","Washington",39,552200,0.000906289650172195,-0.000723850886717336,-0.0116341507069984,,,"2017-07","2017-Q3",558700,-0.0116341507069984,"2017-02"
2018-07-31,90654,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",40,206500,0.00388915896937287,0.016240157480315,0.108427267847558,,,"2018-07","2018-Q3",206500,0,"2018-07"
2018-07-31,61802,"10462","NY","New York","Bronx","New York",41,144400,0.0126227208976157,0.0314285714285714,0.137903861308117,,,"2018-07","2018-Q3",144400,0,"2018-07"
2018-07-31,74126,"37042","TN","Clarksville","Montgomery","Clarksville",42,133700,0.00526315789473684,0.02217125382263,0.0713141025641026,,,"2018-07","2018-Q3",133700,0,"2018-07"
2018-07-31,61617,"10003","NY","New York","New York","New York",43,1714000,-0.00453014287373679,0.00545550536751335,0.0596599690880989,,,"2018-06","2018-Q2",1721800,-0.00453014287373679,"2018-05"
2018-07-31,91922,"77429","TX","Houston","Harris","Cypress",44,244700,-0.000816659861167824,0.0036915504511895,0.0351099830795262,,,"2018-06","2018-Q2",244900,-0.000816659861167824,"2018-06"
2018-07-31,62017,"11206","NY","New York","Kings","New York",45,712800,0.0191592793823277,0.0468497576736672,0.152279340446169,,,"2018-07","2018-Q3",712800,0,"2018-07"
2018-07-31,86026,"63376","MO","St. Louis","Saint Charles","Saint Peters",46,196300,0.00460593654042989,0.0181535269709544,0.0525469168900804,,,"2018-07","2018-Q3",196300,0,"2018-07"
2018-07-31,84615,"60613","IL","Chicago","Cook","Chicago",47,236500,-0.00963149078726968,-0.02191894127378,0.0141509433962264,,,"2006-04","2006-Q2",262700,-0.0997335363532547,"2004-04"
2018-07-31,91968,"77479","TX","Houston","Fort Bend","Sugar Land",48,370100,-0.00107962213225371,0.00027027027027027,0.0173172072567345,,,"2018-06","2018-Q2",370500,-0.00107962213225371,"2018-06"
2018-07-31,70829,"30044","GA","Atlanta","Gwinnett","Lawrenceville",49,188900,0.00639318060735216,0.0277475516866159,0.119739181979846,,,"2018-07","2018-Q3",188900,0,"2018-07"
2018-07-31,89925,"73099","OK","Oklahoma City","Canadian","Yukon",50,163600,0.00368098159509202,0.00676923076923077,0.0218613366645846,,,"2018-07","2018-Q3",163600,0,"2018-07"
2018-07-31,91926,"77433","TX","Houston","Harris","Cypress",51,254800,0,0.00473186119873817,0.04,,,"2018-07","2018-Q3",254800,0,"2018-07"
2018-07-31,61803,"10463","NY","New York","Bronx","New York",52,683400,0.008262024195928,0.0290618882698389,0.129026928795639,,,"2018-07","2018-Q3",683400,0,"2018-07"
2018-07-31,62040,"11230","NY","New York","Kings","New York",53,1076100,0.0110870995020201,0.0396096995459376,0.1075545491972,,,"2018-07","2018-Q3",1076100,0,"2018-07"
2018-07-31,84630,"60629","IL","Chicago","Cook","Chicago",54,164800,-0.000606428138265616,0.00856793145654835,0.0516911295469049,,,"2007-01","2007-Q1",238400,-0.308724832214765,"2003-11"
2018-07-31,62020,"11209","NY","New York","Kings","New York",55,980100,0.00337837837837838,0.00802221536562789,0.020512286547272,,,"2018-01","2018-Q1",983400,-0.00335570469798658,"2017-12"
2018-07-31,84627,"60625","IL","Chicago","Cook","Chicago",56,293400,-0.00474898236092266,-0.0147750167897918,0.0212321615036547,,,"2007-04","2007-Q2",328700,-0.107392759355035,"2005-02"
2018-07-31,70828,"30043","GA","Atlanta","Gwinnett","Lawrenceville",57,231600,0.00303161541792984,0.01623519087319,0.0909090909090909,,,"2018-07","2018-Q3",231600,0,"2018-07"
2018-07-31,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",58,432600,-0.000231107002542177,0.00231696014828545,0.0595150624540779,,,"2018-06","2018-Q2",432700,-0.000231107002542177,"2018-05"
2018-07-31,62023,"11212","NY","New York","Kings","New York",59,437900,0.00551090700344432,0.0219369894982497,0.155408970976253,,,"2018-07","2018-Q3",437900,0,"2018-07"
2018-07-31,90823,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",60,327100,-0.000305623471882641,0.0145781637717122,0.0838303512259775,,,"2018-06","2018-Q2",327200,-0.000305623471882641,"2018-06"
2018-07-31,69823,"28277","NC","Charlotte","Mecklenburg","Charlotte",61,347800,0.00115141047783535,0.00694846554719166,0.0435043504350435,,,"2018-07","2018-Q3",347800,0,"2018-07"
2018-07-31,94748,"85032","AZ","Phoenix","Maricopa","Phoenix",62,257300,0.00901960784313726,0.0255081705858908,0.073873121869783,,,"2006-06","2006-Q2",260900,-0.0137983901878114,"2006-03"
2018-07-31,60545,"07030","NJ","New York","Hudson","Hoboken",63,749600,-0.00596737833178624,-0.0258609486679662,-0.0331484586611634,,,"2017-10","2017-Q4",783400,-0.0431452642328312,"2017-05"
2018-07-31,62025,"11214","NY","New York","Kings","New York",64,717100,0.00659741718135879,0.0279529816513761,0.087338893100834,,,"2018-07","2018-Q3",717100,0,"2018-07"
2018-07-31,66843,"21234","MD","Baltimore","Baltimore","Parkville",65,206100,0.00487567040468064,0.0167735569807597,0.077928870292887,,,"2007-07","2007-Q3",227900,-0.0956559894690654,"2005-12"
2018-07-31,72463,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",66,347200,0.00173110213502597,0.0157987126974839,0.058213959158793,,,"2006-07","2006-Q3",398200,-0.128076343545957,"2005-10"
2018-07-31,92481,"78521","TX","Brownsville","Cameron","Brownsville",67,71800,-0.00416088765603329,0.0227920227920228,0.0652818991097923,,,"2018-06","2018-Q2",72100,-0.00416088765603329,"2018-06"
2018-07-31,67732,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",68,252500,0.00238189757840413,0.01,0.00118953211736717,,,"2007-05","2007-Q2",265800,-0.0500376222723853,"2005-10"
2018-07-31,91726,"77077","TX","Houston","Harris","Houston",69,304900,-0.00424559111691705,-0.0110282192669478,0.0116124751161248,,,"2018-04","2018-Q2",308300,-0.0110282192669478,"2018-02"
2018-07-31,97711,"94501","CA","San Francisco","Alameda","Alameda",70,998600,-0.0023976023976024,-0.00518031480374577,0.0777034319015757,,,"2018-03","2018-Q1",1006200,-0.00755317034386802,"2018-02"
2018-07-31,70874,"30096","GA","Atlanta","Gwinnett","Duluth",71,225200,0.00760626398210291,0.028310502283105,0.106090373280943,,,"2018-07","2018-Q3",225200,0,"2018-07"
2018-07-31,92617,"78704","TX","Austin","Travis","Austin",72,514800,0.00527240773286467,0.0210234034113447,0.056,,,"2018-07","2018-Q3",514800,0,"2018-07"
2018-07-31,99534,"98052","WA","Seattle","King","Redmond",73,838600,-0.00675115480279522,-0.000953061710745771,0.0833225681436507,,,"2018-06","2018-Q2",844300,-0.00675115480279522,"2018-02"
2018-07-31,91889,"77379","TX","Houston","Harris","Tomball",74,246900,0.00121654501216545,0.00570264765784114,0.0291788245102126,,,"2018-07","2018-Q3",246900,0,"2018-07"
2018-07-31,90795,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",75,212100,-0.00188235294117647,0.0148325358851675,0.157751091703057,,,"2018-06","2018-Q2",212500,-0.00188235294117647,"2018-06"
2018-07-31,62032,"11221","NY","New York","Kings","New York",76,954800,0.00452393477117307,0.011547833456934,0.111136971953916,,,"2018-07","2018-Q3",954800,0,"2018-07"
2018-07-31,92341,"78245","TX","San Antonio","Bexar","San Antonio",77,170200,0.00472255017709563,0.0112893642305407,0.0664160401002506,,,"2018-07","2018-Q3",170200,0,"2018-07"
2018-07-31,62039,"11229","NY","New York","Kings","New York",78,764100,0.00170424750917672,0.00539473684210526,0.0757426439532592,,,"2018-07","2018-Q3",764100,0,"2018-07"
2018-07-31,61148,"08701","NJ","New York","Ocean","Lakewood",79,327700,0.00429053018694453,0.0132962275819419,0.038998097653773,,,"2006-08","2006-Q3",329400,-0.00516089860352155,"2006-05"
2018-07-31,84621,"60619","IL","Chicago","Cook","Chicago",80,128500,-0.00387596899224806,-0.00925212027756361,0.0239043824701195,,,"2007-11","2007-Q4",178600,-0.280515117581187,"2004-05"
2018-07-31,96015,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",81,1273300,0.003230381342578,0.0129673826571201,0.106255430060817,,,"2018-07","2018-Q3",1273300,0,"2018-07"
2018-07-31,97565,"94110","CA","San Francisco","San Francisco","San Francisco",82,1575100,0.00877417702062252,0.03570489216202,0.0881519861830743,,,"2018-07","2018-Q3",1575100,0,"2018-07"
2018-07-31,92598,"78666","TX","Austin","Hays","San Marcos",83,206800,0.00339640950994663,0.0157170923379175,0.0878485007890584,,,"2018-07","2018-Q3",206800,0,"2018-07"
2018-07-31,70810,"30024","GA","Atlanta","Gwinnett","Suwanee",84,348600,0.000861326442721792,0.00722334585379948,0.0576456310679612,,,"2018-07","2018-Q3",348600,0,"2018-07"
2018-07-31,84612,"60610","IL","Chicago","Cook","Chicago",85,293800,-0.00203804347826087,-0.0154155495978552,-0.0160750167448091,,,"2017-11","2017-Q4",304400,-0.0348226018396846,"2016-11"
2018-07-31,61633,"10019","NY","New York","New York","New York",86,1296400,-0.00269251480883145,0.0116269996098322,0.00683442062752408,,,"2016-02","2016-Q1",1353600,-0.04225768321513,"2015-10"
2018-07-31,77007,"44107","OH","Cleveland","Cuyahoga","Lakewood",87,178200,0.0028137310073157,0.0212034383954155,0.0773881499395405,,,"2018-07","2018-Q3",178200,0,"2018-07"
2018-07-31,90665,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",88,246800,0.00447700447700448,0.0156378600823045,0.108715184186882,,,"2018-07","2018-Q3",246800,0,"2018-07"
2018-07-31,72363,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",89,236400,0.00424808836023789,0.0269331016507385,0.106223678053346,,,"2006-12","2006-Q4",279500,-0.154203935599284,"2005-09"
2018-07-31,72578,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",90,287000,0.00455022751137557,0.0084328882642305,0.0665180230397622,,,"2006-06","2006-Q2",333000,-0.138138138138138,"2005-06"
2018-07-31,72442,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",91,351200,-0.00368794326241135,-0.0252567305023591,-0.0571812080536913,,,"2016-06","2016-Q2",385100,-0.0880290833549727,"2014-12"
2018-07-31,62088,"11377","NY","New York","Queens","New York",92,737400,0.00367496937525521,0.0111065405183052,0.0477408354646206,,,"2018-07","2018-Q3",737400,0,"2018-07"
2018-07-31,96025,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",93,418400,0.000717531690983018,0.0026359932901989,0.0921430435917515,,,"2007-02","2007-Q1",420500,-0.00499405469678954,"2006-11"
2018-07-31,79054,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",94,215900,0.00699626865671642,0.039980732177264,0.102092904543134,,,"2018-07","2018-Q3",215900,0,"2018-07"
2018-07-31,58669,"02169","MA","Boston","Norfolk","Quincy",95,423000,0.00308276025610624,0.0112359550561798,0.0972762645914397,,,"2018-07","2018-Q3",423000,0,"2018-07"
2018-07-31,67730,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",96,197400,0.00406917599186165,0.0112704918032787,0.0206825232678387,,,"2007-08","2007-Q3",214000,-0.0775700934579439,"2005-12"
2018-07-31,96239,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",97,454700,0.00198325253415602,0.00597345132743363,0.0724056603773585,,,"2006-08","2006-Q3",460200,-0.0119513255106475,"2006-05"
2018-07-31,87074,"66062","KS","Kansas City","Johnson","Olathe",98,258900,0.00271107668474051,0.0172888015717092,0.068510111432109,,,"2018-07","2018-Q3",258900,0,"2018-07"
2018-07-31,76953,"44035","OH","Cleveland","Lorain","Elyria",99,93200,0.00865800865800866,0.026431718061674,0.0688073394495413,,,"2006-04","2006-Q2",116000,-0.196551724137931,"2000-09"
2018-07-31,98325,"95630","CA","Sacramento","Sacramento","Folsom",100,537000,0.00524148259078997,0.0112994350282486,0.0378817162736761,,,"2018-07","2018-Q3",537000,0,"2018-07"
2018-07-31,96193,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",101,474600,0.00105462982493145,0.00147710487444609,0.0539640239840107,,,"2006-08","2006-Q3",495500,-0.0421796165489405,"2006-03"
2018-07-31,62044,"11234","NY","New York","Kings","New York",102,596900,0.00369934420716328,0.019122417619942,0.0902283105022831,,,"2018-07","2018-Q3",596900,0,"2018-07"
2018-07-31,96990,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",103,662300,0.0062291096931024,0.0187663436394401,0.0716828478964401,,,"2018-07","2018-Q3",662300,0,"2018-07"
2018-07-31,95048,"85710","AZ","Tucson","Pima","Tucson",104,172200,0.00174520069808028,0.00174520069808028,0.062962962962963,,,"2006-05","2006-Q2",205500,-0.162043795620438,"2005-05"
2018-07-31,92654,"78745","TX","Austin","Travis","Austin",105,299300,0.00335232986925914,0.0135455469014561,0.0472358292512246,,,"2018-07","2018-Q3",299300,0,"2018-07"
2018-07-31,62067,"11355","NY","New York","Queens","New York",106,725500,0.0110089186176143,0.0395472130677748,0.0791313401755169,,,"2018-07","2018-Q3",725500,0,"2018-07"
2018-07-31,61790,"10314","NY","New York","Richmond","New York",107,522200,0.00345887778631822,0.0215179968701095,0.0854292246934109,,,"2018-07","2018-Q3",522200,0,"2018-07"
2018-07-31,71005,"30281","GA","Atlanta","Henry","Stockbridge",108,155500,0.00387346675274371,0.0130293159609121,0.0746371803731859,,,"2007-04","2007-Q2",160400,-0.0305486284289277,"2006-04"
2018-07-31,71864,"32210","FL","Jacksonville","Duval","Jacksonville",109,131600,0.00611620795107034,0.0225330225330225,0.15034965034965,,,"2007-01","2007-Q1",145000,-0.0924137931034483,"2006-01"
2018-07-31,74156,"37075","TN","Nashville","Sumner","Hendersonville",110,282100,0.0075,0.0243282498184459,0.095959595959596,,,"2018-07","2018-Q3",282100,0,"2018-07"
2018-07-31,97764,"94558","CA","Napa","Napa","Napa",111,660000,0.00471913533262293,0.00609756097560976,0.0421601136901942,,,"2018-07","2018-Q3",660000,0,"2018-07"
2018-07-31,84613,"60611","IL","Chicago","Cook","Chicago",112,343600,-0.00578703703703704,-0.0160366552119129,-0.0299265951439864,,,"2006-05","2006-Q2",374200,-0.0817744521646178,"2005-07"
2018-07-31,62026,"11215","NY","New York","Kings","New York",113,1304500,-0.000536316273368066,0.000997544505831799,0.0858165473614117,,,"2018-05","2018-Q2",1306400,-0.00145437844458053,"2018-05"
2018-07-31,96007,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",114,937000,0.00525694667954082,0.011332973556395,0.0948819817714419,,,"2018-07","2018-Q3",937000,0,"2018-07"
2018-07-31,94820,"85225","AZ","Phoenix","Maricopa","Chandler",115,258300,0.00505836575875486,0.0149312377210216,0.087578947368421,,,"2006-05","2006-Q2",268900,-0.0394198586835255,"2006-01"
2018-07-31,96545,"91910","CA","San Diego","San Diego","Chula Vista",116,525300,0.00019040365575019,0.000380879832412874,0.0635756225956671,,,"2005-07","2005-Q3",537800,-0.0232428412049089,"2005-03"
2018-07-31,95306,"87111","NM","Albuquerque","Bernalillo","Albuquerque",117,264500,0.00189393939393939,0.00417615793470008,0.0699838187702265,,,"2018-07","2018-Q3",264500,0,"2018-07"
2018-07-31,69672,"28027","NC","Charlotte","Cabarrus","Concord",118,222900,0.0104261106074343,0.0262430939226519,0.0958702064896755,,,"2018-07","2018-Q3",222900,0,"2018-07"
2018-07-31,60081,"06010","CT","Hartford","Hartford","Bristol",119,187700,-0.00212652844231792,-0.00687830687830688,0.0279299014238773,,,"2007-01","2007-Q1",222500,-0.156404494382022,"2004-08"
2018-07-31,92336,"78240","TX","San Antonio","Bexar","San Antonio",120,185100,0.00162337662337662,0.00707290533188248,0.0451722190852626,,,"2018-07","2018-Q3",185100,0,"2018-07"
2018-07-31,95309,"87114","NM","Albuquerque","Bernalillo","Albuquerque",121,218000,0.00275988960441582,0.00646352723915051,0.0577389616690927,,,"2007-08","2007-Q3",218600,-0.00274473924977127,"2007-06"
2018-07-31,95804,"89108","NV","Las Vegas","Clark","Las Vegas",122,209400,0.0120831319478009,0.0428286852589641,0.202066590126292,,,"2006-07","2006-Q3",252300,-0.170035671819263,"2005-02"
2018-07-31,94890,"85308","AZ","Phoenix","Maricopa","Glendale",123,285200,0.00528727529080014,0.0131438721136767,0.0649738610903659,,,"2006-04","2006-Q2",330900,-0.138108189785434,"2005-08"
2018-07-31,62022,"11211","NY","New York","Kings","New York",124,972800,-0.0023587324376987,-0.000308293083958483,0.0274609209970427,,,"2017-11","2017-Q4",979900,-0.00724563730992958,"2017-10"
2018-07-31,65133,"17603","PA","Lancaster","Lancaster","Lancaster",125,158400,0.00635324015247776,0.0225952227243383,0.0724441435341909,,,"2018-07","2018-Q3",158400,0,"2018-07"
2018-07-31,97431,"93722","CA","Fresno","Fresno","Fresno",126,244700,0.0036915504511895,0.0170407315045719,0.0671609245529873,,,"2006-04","2006-Q2",314000,-0.220700636942675,"2004-11"
2018-07-31,93263,"80134","CO","Denver","Douglas","Parker",127,463900,0.000862998921251348,0.000647109577221743,0.0552775250227479,,,"2018-07","2018-Q3",463900,0,"2018-07"
2018-07-31,79040,"48180","MI","Detroit","Wayne","Taylor",128,99000,0.00303951367781155,0.0206185567010309,0.13662456946039,,,"2005-09","2005-Q3",126500,-0.217391304347826,"2000-07"
2018-07-31,94870,"85281","AZ","Phoenix","Maricopa","Tempe",129,240900,0.00291423813488759,0.00921658986175115,0.062637847375386,,,"2006-06","2006-Q2",246500,-0.0227180527383367,"2006-03"
2018-07-31,92520,"78577","TX","McAllen","Hidalgo","Pharr",130,88900,0.00451977401129944,0.0230149597238205,0.131043256997455,,,"2018-07","2018-Q3",88900,0,"2018-07"
2018-07-31,97740,"94533","CA","Vallejo","Solano","Fairfield",131,381700,0.00447368421052632,0.0203154236835071,0.107339715694807,,,"2006-05","2006-Q2",432000,-0.116435185185185,"2005-04"
2018-07-31,64180,"15601","PA","Pittsburgh","Westmoreland","Greensburg",132,149600,0.00335345405767941,0.0169952413324269,0.0535211267605634,,,"2018-07","2018-Q3",149600,0,"2018-07"
2018-07-31,98304,"95608","CA","Sacramento","Sacramento","Carmichael",133,408600,0.00541338582677165,0.0199700449326011,0.0629552549427679,,,"2005-11","2005-Q4",437000,-0.0649885583524027,"2005-02"
2018-07-31,76511,"43081","OH","Columbus","Franklin","Westerville",134,222100,0.0018042399639152,0.0127678978568171,0.0797277588721439,,,"2018-07","2018-Q3",222100,0,"2018-07"
2018-07-31,76971,"44060","OH","Cleveland","Lake","Mentor",135,173500,0.00696459663377829,0.0223924572775486,0.0736386138613861,,,"2018-07","2018-Q3",173500,0,"2018-07"
2018-07-31,93203,"80013","CO","Denver","Arapahoe","Aurora",136,336600,0.000594530321046373,0.00417661097852029,0.0893203883495146,,,"2018-07","2018-Q3",336600,0,"2018-07"
2018-07-31,72362,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",137,269800,0.00446760982874162,0.0196523053665911,0.106644790812141,,,"2006-11","2006-Q4",286200,-0.0573025856044724,"2006-03"
2018-07-31,66705,"20906","MD","Washington","Montgomery","Silver Spring",138,338500,0.00236896653834765,0.0113534508515088,0.0597996242955542,,,"2006-06","2006-Q2",396600,-0.14649520927887,"2005-01"
2018-07-31,72347,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",139,209900,0.00286669851887243,0.0149903288201161,0.111758474576271,,,"2006-08","2006-Q3",263700,-0.204019719378081,"2005-05"
2018-07-31,96047,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",140,1406900,0.00206552706552707,0.0022796893923203,0.0449346405228758,,,"2018-03","2018-Q1",1407000,-0.0000710732054015636,"2018-03"
2018-07-31,76534,"43123","OH","Columbus","Franklin","Grove City",141,177500,0.00509626274065685,0.0248267898383372,0.079683698296837,,,"2018-07","2018-Q3",177500,0,"2018-07"
2018-07-31,99142,"97229","OR","Portland","Multnomah","Portland",142,553900,0.00307859471206085,0.00947694550756333,0.0242233727810651,,,"2018-07","2018-Q3",553900,0,"2018-07"
