"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-07-31,"85226","AZ","Phoenix","Maricopa","Chandler",1805,1510,0,-0.00395778364116095,0.00332225913621262,11215
2018-07-31,"63114","MO","St. Louis","Saint Louis","Overland",1806,842,0,0,0,14238
2018-07-31,"76513","TX","Killeen","Bell","Belton",1807,1192,0.000839630562552477,0.004212299915754,0.0249355116079106,10518
2018-07-31,"95023","CA","San Jose","San Benito","Hollister",1808,2342,0.000427167876975651,0.00171086398631309,-0.0241666666666667,10919
2018-07-31,"32127","FL","Daytona Beach","Volusia","Port Orange",1809,1511,0.00398671096345515,0.0244067796610169,0.0384879725085911,9414
2018-07-31,"80227","CO","Denver","Jefferson","Lakewood",1810,2144,-0.000466200466200466,0,0,6747
2018-07-31,"89015","NV","Las Vegas","Clark","Henderson",1811,1292,0,0.00155038759689922,0.0369181380417336,11466
2018-07-31,"46203","IN","Indianapolis","Marion","Indianapolis",1812,778,0.00257731958762887,0.0103896103896104,0.00516795865633075,12959
2018-07-31,"74136","OK","Tulsa","Tulsa","Tulsa",1813,1474,-0.00405405405405405,-0.010738255033557,-0.0422352176738142,5416
2018-07-31,"75028","TX","Dallas-Fort Worth","Denton","Flower Mound",1814,2143,-0.000932400932400933,0,-0.0316312697695436,13744
2018-07-31,"62521","IL","Decatur","Macon","Decatur",1815,915,-0.00326797385620915,-0.0224358974358974,0.0362400906002265,14911
2018-07-31,"85033","AZ","Phoenix","Maricopa","Phoenix",1816,1143,0.00175284837861525,0.0088261253309797,0.0742481203007519,11330
2018-07-31,"30316","GA","Atlanta","Fulton","Atlanta",1817,1511,0.000662251655629139,0.0026542800265428,0.0299931833674165,11558
2018-07-31,"12401","NY","Kingston","Ulster","Kingston",1818,1599,0,0.00250783699059561,0.0356217616580311,8993
2018-07-31,"80021","CO","Denver","Adams","Westminster",1819,2021,0.00297766749379653,0.00949050949050949,0.0120180270405608,7995
2018-07-31,"76107","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1820,1534,-0.000651465798045603,-0.000651465798045603,-0.0122343850611719,8578
2018-07-31,"40220","KY","Louisville/Jefferson County","Jefferson","Louisville",1821,1393,-0.000717360114777619,-0.00357653791130186,0.00287976961843053,10584
2018-07-31,"10026","NY","New York","New York","New York",1822,3556,-0.001404099971918,0.00565610859728507,-0.00252454417952314,260
2018-07-31,"93455","CA","Santa Maria-Santa Barbara","Santa Barbara","Santa Maria",1823,1998,0,0,0.0272493573264781,12103
2018-07-31,"63701","MO","Cape Girardeau","Cape Girardeau","Cape Girardeau",1824,898,0,-0.00443458980044346,-0.0344086021505376,15513
2018-07-31,"91016","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Monrovia",1825,2714,-0.00110415899889584,0.00929713648196356,0.0241509433962264,7001
2018-07-31,"08902","NJ","New York","Middlesex","North Brunswick",1826,2292,0,0.00131061598951507,0.0146082337317397,7579
2018-07-31,"73170","OK","Oklahoma City","Oklahoma","Oklahoma City",1827,1333,0.00150262960180316,0.00984848484848485,-0.00965824665676077,14525
2018-07-31,"97217","OR","Portland","Multnomah","Portland",1828,1952,-0.00153452685421995,-0.00661577608142494,-0.0215538847117795,10617
2018-07-31,"30084","GA","Atlanta","Dekalb","Tucker",1829,1499,0,0,0.014895057549086,10883
2018-07-31,"78413","TX","Corpus Christi","Nueces","Corpus Christi",1830,1598,-0.000625390869293308,0,0.00250941028858218,9096
2018-07-31,"33611","FL","Tampa","Hillsborough","Tampa",1831,1547,-0.000645994832041344,-0.000645994832041344,-0.0282663316582915,8764
2018-07-31,"02139","MA","Boston","Middlesex","Cambridge",1832,2748,-0.00398695179412831,-0.0286320254506893,-0.1060507482108,1073
2018-07-31,"08012","NJ","Philadelphia","Camden","Gloucester",1833,1652,-0.00241545893719807,-0.0101857399640503,-0.0456383593298671,11606
2018-07-31,"87505","NM","Santa Fe","Santa Fe","Santa Fe",1834,1799,-0.00111049416990561,-0.00442722744881018,0.030945558739255,11193
2018-07-31,"97222","OR","Portland","Clackamas","Milwaukie",1835,1791,0,0.00167785234899329,-0.0453091684434968,9586
2018-07-31,"08360","NJ","Vineland","Cumberland","Vineland",1836,1331,0.00528700906344411,0.0277992277992278,0.0309837335398916,11157
2018-07-31,"48310","MI","Detroit","Macomb","Sterling Heights",1837,1497,0,-0.002,-0.0247557003257329,11470
2018-07-31,"32724","FL","Daytona Beach","Volusia","Deland",1838,1342,0.000745712155108128,0.00902255639097744,0.0338983050847458,10445
2018-07-31,"28451","NC","Myrtle Beach","Brunswick","Leland",1839,1249,0,0,0.00482703137570394,10292
2018-07-31,"44512","OH","Youngstown","Mahoning","Boardman",1840,1040,0.00386100386100386,0.04,0.112299465240642,10853
2018-07-31,"83706","ID","Boise City","Ada","Boise",1841,1336,0,0.00602409638554217,0.0332559938128384,10306
2018-07-31,"70808","LA","Baton Rouge","East Baton Rouge","Baton Rouge",1842,1594,-0.000626959247648903,-0.00250312891113892,-0.0333535476046089,10348
2018-07-31,"33172","FL","Miami-Fort Lauderdale","Miami-Dade","Fountainbleau",1843,2349,0.000425894378194208,0.0199739470256188,0.0638586956521739,1827
2018-07-31,"77044","TX","Houston","Harris","Houston",1844,1600,0,0.0025062656641604,0.0262989095574086,11500
2018-07-31,"59701","MT","Butte","Silver Bow","Butte",1845,842,0.00118906064209275,0.0169082125603865,0.0577889447236181,11114
2018-07-31,"30305","GA","Atlanta","Fulton","Atlanta",1846,4395,0.00136705399863295,0.00319561743894088,-0.0349143610013175,4699
2018-07-31,"01040","MA","Springfield","Hampden","Holyoke",1847,1465,-0.00204359673024523,-0.00677966101694915,-0.00407885791978246,5409
2018-07-31,"46219","IN","Indianapolis","Marion","Indianapolis",1848,972,-0.00102774922918808,-0.00917431192660551,0.00829875518672199,11271
2018-07-31,"90291","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1849,5661,0.00230169971671388,0.00443577004968062,-0.00105876124933827,4711
2018-07-31,"94040","CA","San Jose","Santa Clara","Mountain View",1850,5372,0.0255822833142421,0.0733266733266733,0.0380676328502415,4890
2018-07-31,"19709","DE","Philadelphia","New Castle","Middletown",1851,1747,-0.00114351057747284,-0.00682205798749289,-0.0510592069527431,12909
2018-07-31,"91320","CA","Ventura","Ventura","Thousand Oaks",1852,3199,-0.00124882922260381,-0.00867678958785249,0.000625586487331874,11689
2018-07-31,"33881","FL","Lakeland","Polk","Winter Haven",1853,1125,0.00178094390026714,0.0107816711590297,0.0817307692307692,8300
2018-07-31,"89128","NV","Las Vegas","Clark","Las Vegas",1854,1390,0,0.000719942404607631,0.0326894502228826,8867
2018-07-31,"07105","NJ","New York","Essex","Newark",1855,1574,-0.00253485424588086,-0.017478152309613,0.0274151436031332,4732
2018-07-31,"30152","GA","Atlanta","Cobb","Kennesaw",1856,1704,-0.00292568753657109,-0.0104529616724739,0.000587199060481503,12555
2018-07-31,"70056","LA","New Orleans","Jefferson","Gretna",1857,1398,0.000715819613457409,0.00503235082674335,0.0370919881305638,9727
2018-07-31,"85120","AZ","Phoenix","Pinal","Apache Junction",1858,1140,0,0.000877963125548727,0.0714285714285714,5317
2018-07-31,"31313","GA","Hinesville","Liberty","Hinesville",1859,1005,-0.00985221674876847,-0.0147058823529412,0.0151515151515152,10281
2018-07-31,"27330","NC","Sanford","Lee","Sanford",1860,967,-0.00309278350515464,-0.00820512820512821,0.00207253886010363,13546
2018-07-31,"91606","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1861,2909,-0.00103021978021978,0.00241212956581668,0.0516992046276211,5487
2018-07-31,"77060","TX","Houston","Harris","Houston",1862,1291,0,0.000775193798449612,0.0303272146847566,3719
2018-07-31,"92025","CA","San Diego","San Diego","Escondido",1863,2599,0.000770119368502118,0.00463857750289911,0.0208169677926159,6708
2018-07-31,"23111","VA","Richmond","Hanover","Mechanicsville",1864,1511,0.00332005312084993,0.00800533689126084,0.0507649513212796,14911
2018-07-31,"48227","MI","Detroit","Wayne","Detroit",1865,749,0,0,0,20007
2018-07-31,"91423","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1866,4738,0.000633579725448786,0.0048780487804878,0.0306721775070698,5612
2018-07-31,"19130","PA","Philadelphia","Philadelphia","Philadelphia",1867,1401,-0.000713266761768902,-0.00497159090909091,-0.123279098873592,1005
2018-07-31,"92395","CA","Riverside","San Bernardino","Victorville",1868,1340,0,0.00149476831091181,0.0387596899224806,11389
2018-07-31,"64804","MO","Joplin","Jasper","Joplin",1869,834,0,0,-0.003584229390681,10977
2018-07-31,"34232","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",1870,1611,-0.00247678018575851,-0.00494132180358246,-0.00247678018575851,11539
2018-07-31,"19063","PA","Philadelphia","Delaware","Middletown",1871,2171,-0.00412844036697248,-0.0158658204895739,-0.0457142857142857,11256
2018-07-31,"28273","NC","Charlotte","Mecklenburg","Charlotte",1872,1406,-0.000710732054015636,-0.00142045454545455,0.0195794053662074,7699
2018-07-31,"43110","OH","Columbus","Franklin","Columbus",1873,1443,0.000693481276005548,0.00277970813064628,0.0119214586255259,9009
2018-07-31,"93534","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lancaster",1874,1666,0.00421940928270042,0.0121506682867558,0.0638569604086845,8172
2018-07-31,"80126","CO","Denver","Douglas","Highlands Ranch",1875,2546,0.00117970900511207,0.00552922590837283,0.00236220472440945,12520
2018-07-31,"32547","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Wright",1876,1294,0.000773395204949729,0.00154798761609907,0.0286168521462639,8539
2018-07-31,"60644","IL","Chicago","Cook","Chicago",1877,1485,-0.00134498991257566,-0.00201612903225806,0.00677966101694915,3344
2018-07-31,"97080","OR","Portland","Multnomah","Gresham",1878,1823,-0.000548245614035088,-0.00491266375545852,-0.0524948024948025,11122
2018-07-31,"97230","OR","Portland","Multnomah","Portland",1879,1790,0,-0.00167317345231456,-0.00831024930747922,9801
2018-07-31,"28208","NC","Charlotte","Mecklenburg","Charlotte",1880,1002,0.003003003003003,0.0151975683890578,0.0514165792235047,10906
2018-07-31,"02920","RI","Providence","Providence","Cranston",1881,1671,0.00481058328322309,0.0151883353584447,0.032118591723286,8639
2018-07-31,"95928","CA","Chico","Butte","Chico",1882,1649,-0.000606060606060606,-0.00482800241400121,0.0384130982367758,8396
2018-07-31,"11237","NY","New York","Kings","New York",1883,2375,-0.00419287211740042,-0.0190004130524577,-0.0601503759398496,347
2018-07-31,"28803","NC","Asheville","Buncombe","Asheville",1884,1545,0.00129617627997408,-0.00193798449612403,-0.00193798449612403,8008
2018-07-31,"94404","CA","San Francisco","San Mateo","Foster City",1885,4638,0.00129533678756477,0.00324464633354964,-0.0258349086326402,7277
2018-07-31,"48126","MI","Detroit","Wayne","Dearborn",1886,999,0.00100200400801603,0.00402010050251256,-0.0338491295938104,11409
2018-07-31,"80524","CO","Fort Collins","Larimer","Fort Collins",1887,1791,0.00167785234899329,0.0141562853907135,0,9644
2018-07-31,"14612","NY","Rochester","Monroe","Greece",1888,1388,-0.00143884892086331,-0.00715307582260372,-0.0381150381150381,11303
2018-07-31,"17403","PA","York","York","York",1889,1197,-0.000834724540901503,-0.0025,-0.0131904369332234,9538
2018-07-31,"97224","OR","Portland","Washington","Tigard",1890,2022,-0.00197433366238894,-0.00541072306935563,-0.0560224089635854,9831
2018-07-31,"85302","AZ","Phoenix","Maricopa","Glendale",1891,1255,0.000797448165869219,-0.00238473767885533,-0.00554675118858954,9256
2018-07-31,"33131","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1892,2265,0.00176912870411322,0.0207300585849482,0.0653809971777987,882
2018-07-31,"30815","GA","Augusta","Richmond","Augusta",1893,889,0,0.00112612612612613,0.0102272727272727,12568
2018-07-31,"90065","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1894,2965,0.00270544470747379,-0.00369623655913979,-0.0233860342555995,8093
2018-07-31,"85286","AZ","Phoenix","Maricopa","Chandler",1895,1830,0.00494233937397035,0.0172317954419122,0.0338983050847458,11710
2018-07-31,"20785","MD","Washington","Prince Georges","Greater Landover",1896,1746,-0.000572409845449342,-0.00342465753424658,0.0092485549132948,6874
2018-07-31,"33155","FL","Miami-Fort Lauderdale","Miami-Dade","Coral Terrace",1897,2342,0.000427167876975651,0.00817907877744296,0.0160520607375271,12404
2018-07-31,"37207","TN","Nashville","Davidson","Nashville",1898,1435,0,0,0.00701754385964912,9837
2018-07-31,"77338","TX","Houston","Harris","Humble",1899,1390,0.000719942404607631,0.00433526011560694,0.0296296296296296,9691
2018-07-31,"02138","MA","Boston","Middlesex","Cambridge",1900,4816,-0.00598555211558308,-0.0193443290572185,-0.0599258247120828,2033
2018-07-31,"33193","FL","Miami-Fort Lauderdale","Miami-Dade","Kendall West",1901,2365,0.00552721088435374,0.0318499127399651,0.0633992805755396,7229
2018-07-31,"37363","TN","Chattanooga","Hamilton","Ooltewah",1902,1599,-0.00249532127261385,-0.0172095881991395,-0.0499108734402852,12300
2018-07-31,"30102","GA","Atlanta","Cobb","Acworth",1903,1388,0.00144300144300144,0.00506879073135409,0.023598820058997,13292
2018-07-31,"20743","MD","Washington","Prince Georges","Coral Hills",1904,1717,0,0.00233508464681845,0.0129793510324484,11031
2018-07-31,"08857","NJ","New York","Middlesex","Old Bridge",1905,2310,0.000866551126516464,0.00216919739696312,0.0140474100087796,11110
2018-07-31,"80205","CO","Denver","Denver","Denver",1906,2181,0.00229779411764706,0.00925497454881999,0.0139470013947001,6404
2018-07-31,"94116","CA","San Francisco","San Francisco","San Francisco",1907,3993,-0.000500625782227785,-0.00745712155108128,-0.0246702491450904,12933
2018-07-31,"46224","IN","Indianapolis","Marion","Indianapolis",1908,1026,-0.00194552529182879,-0.00869565217391304,0.0290872617853561,6991
2018-07-31,"77096","TX","Houston","Harris","Houston",1909,2389,-0.00125418060200669,-0.00994612515540821,0.0161633347511697,8115
2018-07-31,"96826","HI","Urban Honolulu","Honolulu","Honolulu",1910,2215,-0.00494159928122192,-0.0203449800973021,-0.0751565762004175,1623
2018-07-31,"48917","MI","Lansing","Ingham","Lansing",1911,1159,-0.00343938091143594,-0.0136170212765957,0.000863557858376511,10432
2018-07-31,"21060","MD","Baltimore","Anne Arundel","Glen Burnie",1912,1746,0,-0.0011441647597254,-0.00739056281978397,11027
2018-07-31,"35630","AL","Florence","Lauderdale","Florence",1913,788,-0.00630517023959647,-0.0112923462986198,0.111424541607898,10596
2018-07-31,"64801","MO","Joplin","Jasper","Joplin",1914,714,-0.00279329608938547,-0.032520325203252,-0.0592885375494071,7507
2018-07-31,"33014","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",1915,2373,0.000843525938422607,0.00423190859077444,0.00721561969439728,3857
2018-07-31,"94804","CA","San Francisco","Contra Costa","Richmond",1916,2494,0.00120433560818948,0.00645682001614205,0.0603741496598639,9049
2018-07-31,"92557","CA","Riverside","Riverside","Moreno Valley",1917,1799,0,0,0.0239043824701195,13048
2018-07-31,"30252","GA","Atlanta","Henry","McDonough",1918,1440,0,0.00418410041841004,0.0658771280532939,16656
2018-07-31,"95050","CA","San Jose","Santa Clara","Santa Clara",1919,3504,0,0.000571102227298686,0.0133024869866975,5909
2018-07-31,"27704","NC","Durham","Durham","Durham",1920,1239,0.000807754442649435,0.00731707317073171,0.0333611342785655,9738
2018-07-31,"33401","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",1921,1666,-0.00239520958083832,-0.012448132780083,0.0109223300970874,3185
2018-07-31,"53219","WI","Milwaukee","Milwaukee","Milwaukee",1922,1186,-0.00168350168350168,-0.00753138075313808,-0.00252312867956266,5433
2018-07-31,"32506","FL","Pensacola","Escambia","Pensacola",1923,999,0,0.00402010050251256,0.0571428571428571,11565
2018-07-31,"95126","CA","San Jose","Santa Clara","San Jose",1924,3444,0.000290444379901249,0.00116279069767442,0.0132391879964696,4154
2018-07-31,"70122","LA","New Orleans","Orleans","New Orleans",1925,1288,-0.00232378001549187,-0.0137825421133231,-0.065989847715736,9745
2018-07-31,"98908","WA","Yakima","Yakima","Yakima",1926,1487,0,0.00405131667792032,0.0523708421797594,10994
2018-07-31,"60409","IL","Chicago","Cook","Calumet City",1927,1339,0,0.000747384155455904,0.03,9217
2018-07-31,"62526","IL","Decatur","Macon","Decatur",1928,814,0.001230012300123,0.001230012300123,0.0111801242236025,11655
2018-07-31,"78041","TX","Laredo","Webb","Laredo",1929,1238,-0.00161290322580645,-0.0096,-0.0462249614791988,8848
2018-07-31,"31405","GA","Savannah","Chatham","Savannah",1930,1231,-0.0016220600162206,-0.0040453074433657,0.0032599837000815,10710
2018-07-31,"76119","TX","Dallas-Fort Worth","Tarrant","Fort Worth",1931,1176,0.00170357751277683,0.00684931506849315,0.0120481927710843,10296
2018-07-31,"28092","NC","Charlotte","Lincoln","Lincolnton",1932,1049,0.000954198473282443,0.00478927203065134,0.0836776859504132,14601
2018-07-31,"33880","FL","Lakeland","Polk","Winter Haven",1933,1140,0,0.00175746924428822,0.0684161199625117,9733
2018-07-31,"60302","IL","Chicago","Cook","Oak Park",1934,2575,0.00272585669781931,0.00861731296513905,-0.0690527838033261,5686
2018-07-31,"75060","TX","Dallas-Fort Worth","Dallas","Irving",1935,1466,0.00136612021857924,0.00410958904109589,0.0159390159390159,10266
2018-07-31,"98584","WA","Shelton","Mason","Shelton",1936,1381,0.0169366715758468,0.0470053070507961,0.108346709470305,11599
2018-07-31,"06040","CT","Hartford","Hartford","Manchester",1937,1598,-0.000625390869293308,-0.000625390869293308,0.0043997485857951,7454
2018-07-31,"32707","FL","Orlando","Seminole","Casselberry",1938,1498,0.000668002672010688,0.00943396226415094,0.0431754874651811,9423
2018-07-31,"44105","OH","Cleveland","Cuyahoga","Cleveland",1939,790,0,0,-0.0112640801001252,10749
2018-07-31,"14225","NY","Buffalo","Erie","Cheektowaga",1940,1188,-0.000841042893187553,-0.00168067226890756,-0.0181818181818182,10366
2018-07-31,"36330","AL","Enterprise","Coffee","Enterprise",1941,940,0,-0.00106269925611052,0.007502679528403,14785
2018-07-31,"34983","FL","Port St. Lucie","Saint Lucie","Port Saint Lucie",1942,1441,0,0.000694444444444444,0.0169371912491179,16485
2018-07-31,"70117","LA","New Orleans","Orleans","New Orleans",1943,1125,-0.00793650793650794,-0.0343347639484979,-0.111374407582938,6610
2018-07-31,"29461","SC","Charleston","Berkeley","Moncks Corner",1944,1386,-0.00144092219020173,-0.00359453630481668,-0.0294117647058823,10454
2018-07-31,"90723","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Paramount",1945,2334,0.0021468441391155,0.0030081650193382,0.0152240104393214,4114
2018-07-31,"33604","FL","Tampa","Hillsborough","Tampa",1946,1240,0,0,0.00813008130081301,11891
2018-07-31,"85086","AZ","Phoenix","Maricopa","Anthem",1947,1819,0.00719822812846069,0.00552791597567717,0.017337807606264,14679
2018-07-31,"28607","NC","Boone","Watauga","Boone",1948,1345,-0.00296515937731653,-0.0239477503628447,0.00598354525056096,9198
2018-07-31,"40515","KY","Lexington","Fayette","Lexington",1949,1426,-0.00140056022408964,0.00210822206605762,0.0244252873563218,11716
2018-07-31,"60068","IL","Chicago","Cook","Park Ridge",1950,2392,0.00504201680672269,0.0174393874946831,-0.0176591375770021,11948
2018-07-31,"58078","ND","Fargo","Cass","West Fargo",1951,1467,-0.00407331975560081,-0.020694259012016,-0.0571979434447301,7285
2018-07-31,"70058","LA","New Orleans","Jefferson","Harvey",1952,1348,0,0,0.0250950570342205,11011
2018-07-31,"30311","GA","Atlanta","Fulton","Atlanta",1953,1164,0.00258397932816538,0.0112945264986968,0.096045197740113,7652
2018-07-31,"30458","GA","Statesboro","Bulloch","Statesboro",1954,1051,-0.00473484848484848,-0.0223255813953488,-0.0366636113657195,8436
2018-07-31,"33018","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",1955,2240,0.00403406544150605,0.0200364298724954,0.0621147463252726,9237
2018-07-31,"90292","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1956,6974,0.0104317589104607,0.02033650329188,-0.0441337719298246,1007
2018-07-31,"46835","IN","Fort Wayne","Allen","Fort Wayne",1957,1188,0.0008424599831508,0.00422654268808115,0.00422654268808115,10748
2018-07-31,"76180","TX","Dallas-Fort Worth","Tarrant","North Richland Hills",1958,1542,0,0,0.00982318271119843,8106
2018-07-31,"85210","AZ","Phoenix","Maricopa","Mesa",1959,1335,-0.00149588631264024,-0.000748502994011976,0.0292983808789514,6024
2018-07-31,"75075","TX","Dallas-Fort Worth","Collin","Plano",1960,1891,-0.000528541226215645,-0.00105652403592182,-0.0242518059855521,9672
2018-07-31,"77642","TX","Beaumont","Jefferson","Port Arthur",1961,897,-0.00111358574610245,-0.00333333333333333,0.0393974507531866,10432
2018-07-31,"37174","TN","Nashville","Maury","Spring Hill",1962,1596,-0.00187617260787992,-0.00807955251709136,-0.0356495468277946,12333
2018-07-31,"90262","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lynwood",1963,2317,0.00172935581495893,0.00259627866724362,0.0144483362521891,7290
2018-07-31,"90069","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","West Hollywood",1964,9862,0.0105543600778768,0.0322378061544903,0.0616858650016148,2734
2018-07-31,"23231","VA","Richmond","Henrico","Henrico",1965,1288,0.0015552099533437,0.00625,0.0566037735849057,11868
2018-07-31,"92019","CA","San Diego","San Diego","El Cajon",1966,2681,0.00112023898431665,0.00865312264860798,0.00562640660165041,9435
2018-07-31,"98026","WA","Seattle","Snohomish","Edmonds",1967,2321,-0.00129087779690189,-0.00257842715943275,-0.0296822742474916,10698
2018-07-31,"06450","CT","New Haven","New Haven","Meriden",1968,1490,-0.000670690811535882,-0.00267737617135207,-0.0145502645502645,7960
2018-07-31,"92084","CA","San Diego","San Diego","Vista",1969,2548,0.000392618767177071,0.000392618767177071,0.0192,9395
2018-07-31,"92243","CA","El Centro","Imperial","El Centro",1970,1131,-0.0122270742358079,-0.0527638190954774,-0.00264550264550265,8740
2018-07-31,"33133","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1971,2894,0,-0.00378657487091222,-0.0173174872665535,7235
2018-07-31,"90740","CA","Los Angeles-Long Beach-Anaheim","Orange","Seal Beach",1972,3501,0,-0.00171086398631309,0.0201048951048951,4976
2018-07-31,"33613","FL","Tampa","Hillsborough","Lake Magdalene",1973,1525,0.000656167979002625,0.0106030483764082,0.0166666666666667,3634
2018-07-31,"11365","NY","New York","Queens","New York",1974,2557,-0.00273010920436817,-0.0115964437572478,-0.0314393939393939,4952
2018-07-31,"33952","FL","Punta Gorda","Charlotte","Port Charlotte",1975,1315,-0.00227617602427921,-0.006797583081571,0.0154440154440154,14607
2018-07-31,"87401","NM","Farmington","San Juan","Farmington",1976,1139,0.000878734622144112,0.000878734622144112,0.0233602875112309,10972
2018-07-31,"76262","TX","Dallas-Fort Worth","Denton","Trophy Club",1977,2344,-0.00170357751277683,-0.00762066045723963,-0.026578073089701,10975
2018-07-31,"90501","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1978,2940,0.00102145045965271,0.0078848131642098,0.0286913925822253,5820
2018-07-31,"33702","FL","Tampa","Pinellas","Saint Petersburg",1979,1458,-0.00136986301369863,-0.00341763499658236,0.0318471337579618,7894
2018-07-31,"34653","FL","Tampa","Pasco","New Port Richey",1980,1118,0.00269058295964126,0.0108499095840868,0.0163636363636364,10206
2018-07-31,"77009","TX","Houston","Harris","Houston",1981,1560,-0.000640614990390775,-0.000640614990390775,0.0149642160052049,10861
2018-07-31,"63304","MO","St. Louis","Saint Charles","Weldon Spring",1982,1633,0,0.00245549416820135,-0.0174488567990373,13264
2018-07-31,"35226","AL","Birmingham","Jefferson","Hoover",1983,1541,-0.000648508430609598,-0.00129617627997408,-0.0956572769953052,12585
2018-07-31,"90405","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Monica",1984,6247,0.000961384393526678,0.00144277011862777,0.00676873489121676,3431
2018-07-31,"53218","WI","Milwaukee","Milwaukee","Milwaukee",1985,1040,0,0,0.0216110019646365,8993
2018-07-31,"89101","NV","Las Vegas","Clark","Las Vegas",1986,1137,0.00619469026548673,0.0289592760180995,0.13134328358209,4414
2018-07-31,"48154","MI","Detroit","Wayne","Livonia",1987,1438,-0.00277392510402219,-0.0197682344921609,-0.0336021505376344,14527
2018-07-31,"44146","OH","Cleveland","Cuyahoga","Bedford",1988,1050,-0.00379506641366224,-0.0186915887850467,-0.0437158469945355,9044
2018-07-31,"51503","IA","Omaha","Pottawattamie","Council Bluffs",1989,1117,-0.00267857142857143,-0.0167253521126761,-0.0806584362139918,12387
2018-07-31,"02128","MA","Boston","Suffolk","Boston",1990,2625,0.00536193029490617,0.0237909516380655,0.0576148267526189,1153
2018-07-31,"78537","TX","McAllen","Hidalgo","Donna",1991,839,-0.00119047619047619,-0.00119047619047619,-0.0422374429223744,8018
2018-07-31,"78006","TX","San Antonio","Kendall","Boerne",1992,2119,-0.00516431924882629,-0.00935016362786349,-0.0288725939505041,11577
2018-07-31,"31210","GA","Macon","Bibb","Macon",1993,1298,0,-0.00688599846977812,0.00231660231660232,8784
2018-07-31,"75154","TX","Dallas-Fort Worth","Ellis","Red Oak",1994,1592,-0.000627746390458255,-0.000627746390458255,0.00315059861373661,11199
2018-07-31,"99206","WA","Spokane","Spokane","Spokane Valley",1995,1346,-0.000742390497401633,-0.00370096225018505,-0.00296296296296296,10328
2018-07-31,"30338","GA","Atlanta","Dekalb","Dunwoody",1996,2650,-0.00113079532604599,-0.00150715900527506,-0.00674662668665667,9320
2018-07-31,"92584","CA","Riverside","Riverside","Menifee",1997,2040,0,0.00294985250737463,0.0413476263399694,13105
2018-07-31,"33147","FL","Miami-Fort Lauderdale","Miami-Dade","West Little River",1998,1724,0.00116144018583043,0.00818713450292398,0.0385542168674699,9893
2018-07-31,"15206","PA","Pittsburgh","Allegheny","Pittsburgh",1999,1199,0,0,-0.067651632970451,5839
2018-07-31,"80228","CO","Denver","Jefferson","Lakewood",2000,2215,0.0004516711833785,0.00544711756695415,-0.000451263537906137,8374
2018-07-31,"73110","OK","Oklahoma City","Oklahoma","Midwest City",2001,794,0,0,0.00126103404791929,11199
2018-07-31,"11103","NY","New York","Queens","New York",2002,2299,-0.00130321459600348,-0.0111827956989247,-0.0566270004103406,621
2018-07-31,"20110","VA","Washington","Prince William","Manassas",2003,2099,-0.000951927653498334,-0.00803402646502836,-0.000476190476190476,7179
2018-07-31,"91732","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","El Monte",2004,2355,0.00170140365801786,0.000849978750531237,0.0194805194805195,5002
2018-07-31,"97305","OR","Salem","Marion","Hayesville",2005,1494,0,-0.000668896321070234,0.0282174810736407,7706
2018-07-31,"21208","MD","Baltimore","Baltimore","Pikesville",2006,1749,0,0,-0.00850340136054422,8931
2018-07-31,"40229","KY","Louisville/Jefferson County","Jefferson","Louisville",2007,1067,0,0,0.0319148936170213,19633
2018-07-31,"78749","TX","Austin","Travis","Austin",2008,1957,-0.00305654610290372,-0.0111167256189995,-0.0302279484638256,10091
2018-07-31,"50317","IA","Des Moines","Polk","Des Moines",2009,1067,0.000938086303939962,0.00470809792843691,0.0142585551330798,12863
2018-07-31,"43147","OH","Columbus","Fairfield","Pickerington",2010,1665,0,-0.000600240096038415,0.0258780036968577,12158
2018-07-31,"21014","MD","Baltimore","Harford","Bel Air",2011,1873,-0.00372340425531915,-0.0157645822385707,-0.0458481915435558,11649
2018-07-31,"80203","CO","Denver","Denver","Denver",2012,2390,0.000837520938023451,0.00801349641501476,-0.00416666666666667,881
