"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"10025","New York","NY","New York","New York",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73198878002528,4.6831955922865,4.57142857142857,4.58435207823961,4.5497311827957,4.44444444444444,4.48621046676223,4.55882352941176,4.46960667461263,4.55199737434359,4.47530864197531,4.54807987711214,4.64285714285714,4.65818074148336,4.65735828782165,4.61100936100936,4.62585034013605,4.72727272727273,4.72836850649351,4.61479198767334,4.68612448863342,4.72222222222222,4.81481481481481,4.75974025974026,4.75888324873096,4.79166666666667,4.83383685800604,4.85714285714286,4.85714285714286,4.69564311027726,4.75974025974026,4.80404551201011,4.79166666666667,4.7373976776619,4.76082251082251,4.79166666666667,4.66536964980545,4.76082251082251,4.85714285714286,4.77049512987013,4.75974025974026,4.79166666666667,4.83739837398374,4.7979797979798,4.82274902131361,4.7979797979798,4.82439777853752,4.8284625158831,4.8048202777735,4.85105204872647,4.82073643410853,4.79651162790698,4.56997824510515,4.53907531290462,4.62037037037037,4.64285714285714,4.60164835164835,4.62068965517241
"10023","New York","NY","New York","New York",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11811023622047,5.26513801433607,5.33333333333333,5.33333333333333,5.3551912568306,5.35425515732322,5.46448087431694,5.49180327868852,5.80652866242038,5.49470943019584,5.55555555555556,5.59379956741168,5.60034324942792,5.56236080178174,5.55070354196992,5.60068649885584,5.5,5.46099290780142,5.52930056710775,5.60249110320285,5.6,5.6836902800659,5.74912891986063,5.6175057208238,5.57299843014129,5.65149136577708,5.59850746268657,5.5875526181203,5.58558558558559,5.6335129471636,5.61797752808989,5.59761904761905,5.59523809523809,5.52016130559796,5.46099290780142,5.37510167350259,5.35331905781585,5.34136980841648,5.00438596491228,5.56328233657858,5.58988764044944,5.49166016322535,5.59440559440559,5.59440559440559,5.57496368589342,5.61594202898551,5.59947299077734,5.51507330256972,5.53184165232358,5.49412577747063,5.43092935537846,5.52584431340462,5.23076923076923,5.18166089965398,5.33333333333333,5.33768656716418,5.46099290780142,5.41164658634538
"94109","San Francisco","CA","San Francisco","San Francisco",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17751411286615,4.30543305506284,4.11489040060469,4.03846153846154,4.19204093120502,3.98936170212766,3.88291517323775,3.60878661087866,3.60878661087866,3.90702274975272,3.90702274975272,3.90702274975272,3.74919364297443,3.8971980099058,3.9572192513369,4.03311965811966,4.14228581066616,4.41037735849057,4.13604327822438,4.01416765053129,3.97624459371863,4.1721635883905,4.41176470588235,4.39622641509434,4.46348392949635,4.41474432910419,4.55580865603645,4.75862068965517,5.13970588235294,4.89309210526316,4.97000856898029,4.88358535895986,4.59016393442623,5.12345679012346,4.81818181818182,4.82456140350877,4.85972222222222,4.56833240713034,4.55704697986577,4.53378664782762,4.21768707482993,4.57125044531528,4.52105263157895,4.57646326806284,4.62162965724124,4.97706409952918,4.71428571428571,4.53759896617156,4.56869009584665,4.47270699717532,4.42105263157895,4.25170201111198,4.46053803061779,4.42176870748299,4.33187750778792,4.31690771790605,4.45075757575758,4.36642641246222,4.39001848428835,4.59493865030675,4.77477477477477,4.70829440811424,4.74663440966394,4.87171263630532
"10016","New York","NY","New York","New York",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.625,4.65414175918019,4.64297853426413,4.6843874501992,4.72619436171515,4.71815630397237,4.71072404371585,4.69545705606186,4.76900149031297,4.83987455197133,4.87993981002539,4.87993981002539,4.84927916120577,4.81203007518797,4.88983050847458,4.91803278688525,4.96141124586549,4.93519441674975,4.91481207124223,4.99242424242424,4.98704663212435,5.03828740798645,5.09461426491994,5.02190741161329,4.96380558428128,4.98704663212435,4.95942290351668,4.99899298884282,5.01432664756447,5.02414287122033,5.07717303005686,4.98968307028645,4.94818513745705,5.00733460169263,4.9173424766448,4.9173424766448,4.87019727199504,4.86893684754172,4.71407856600575,4.92998027613412,5.0414364640884,5.09461426491994,5.08449612403101,5.0880626223092,5.02793296089385,4.98138932718372,5.02288329519451,5,4.93197278911565,4.90786240786241,4.87638567470938,4.87638567470938,4.74020953449169,4.76190476190476,4.85047022807439,4.86596866908871,4.93232063343556,5.00779088767078
"37211","Nashville","TN","Nashville","Davidson",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03626551813857,1.01967736313531,1.06404386979927,1.06496710526316,1.1335601076555,1.12445410465135,1.04166666666667,1.0989010989011,1.10656927244582,1.0545579029734,1.06365659437588,1.07759223832219,1.08,1.10547825632923,1.12478777589134,1.11040609137056,1.10833333333333,1.12316034082107,1.11876075731497
"10029","New York","NY","New York","New York",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02599653379549,5.02599653379549,5.02599653379549,4.798089483472,4.74206203411141,5.1698670605613,5.02599653379549,4.90238917553402,5.02599653379549,5.02599653379549,4.72878841446223,4.9851861531771,4.94437577255871,5.02599653379549,4.96535796766744,5.02599653379549,5.1698670605613,5.3128856976947,5.1698670605613,5.06798516687268,5.1698670605613,5.06798516687268,5.06798516687268,5.1698670605613,5.1698670605613,5.1698670605613,5.1698670605613,5.4559043348281,5.3128856976947,5.1698670605613,5.52558782849239,5.1698670605613,5.02599653379549,5.02599653379549,5.02599653379549,5.02599653379549,5.02599653379549,5.02599653379549,5.0979317971784,5.1698670605613,5.06833712984055,5.1698670605613,5.1698670605613,5.4559043348281,5.4559043348281,5.49074608166025,5.1698670605613,5.02599653379549,5.02599653379549,5.1698670605613
"10011","New York","NY","New York","New York",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66666666666667,5.8287434224166,5.75,5.96117424242424,5.96613545816733,5.94693504117109,5.87183765870052,5.82968772726764,6.13636363636364,6.34947474895194,6.33012820512821,6.31531385281385,6.26086956521739,6.24752964426878,6.25,6.27853881278539,6.12959719789842,6.1568706522835,6.27824556395985,6.32411067193676,6.24375,6.26262626262626,6.28086365397485,6.24900810580205,6.26205374072268,6.36237674808275,6.29496402877698,6.246875,6.22881355932203,6.23938099520384,6.28430296377607,6.22664221024877,6.27923165611608,6.40732265446224,6.38208506499248,6.12557427258806,6.30550621669627,6.05460858585859,5.97426470588235,6.29708400407135,6.28048322036638,6.34655822319058,6.32195082432049,6.45833333333333,6.3886898449368,6.24375,6.19834710743802,6.11430606648551,6.12528713629403,6.12372448979592,6.04229607250755,6.11510791366906,5.91772151898734,5.39563214700289,5.720823798627,5.6753762110905,5.66666666666667,5.78197674418605
"10128","New York","NY","New York","New York",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33596837944664,4.45935548782292,4.30578954189075,4.36491677336748,4.41238366092957,4.40297716963262,4.44839857651246,4.4392523364486,4.35667752442997,4.55079852579853,4.64022703595933,4.67511885895404,4.62962962962963,4.55636882129278,4.55,4.49324324324324,4.67532467532468,4.71912495455096,4.73588342440801,4.74934391002195,4.74375,4.85799701046338,4.74375,4.72693432887957,4.71902017291066,4.67479674796748,4.69575864876391,4.74375,4.83059360730594,4.96578366445916,4.96578366445916,4.80520833333333,4.75113122171946,4.55,4.64058234758872,4.73588342440801,4.70219435736677,4.51491013998385,4.63302328309607,4.6100094403722,4.62852664576802,4.57579972183588,4.77186311787072,5,4.97630331753555,5,4.82115085536547,4.83905180825493,4.74375,4.74375,4.74375,4.7951383279483,4.42913385826772,4.47402346922202,4.62962962962963,4.67706013363029,4.74375,4.67061961905395
"11201","New York","NY","New York","Kings",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39330543933054,4.32989690721649,4.32846715328467,4.3271965396053,4.26825842696629,4.26621160409556,4.29184549356223,4.4038961038961,4.34613514356509,4.31319697690397,4.38066465256798,4.38066465256798,4.37783232628399,4.27031078891706,4.27236315086782,4.33243331383025,4.38066465256798,4.4038961038961,4.4453579661782,4.4038961038961,4.47856685860525,4.48050478315295,4.52674897119342,4.47106647537064,4.45726334340383,4.42956728034969,4.41433743247902,4.45286731893899,4.45286731893899,4.42008486562942,4.41433743247902,4.45859872611465,4.39330543933054,4.45833333333333,4.4038961038961,4.4038961038961,4.44595821980018,4.39340534621733,4.38138923685309,4.39572679373935,4.40826015013625,4.46351931330472,4.52631578947368,4.48652118100128,4.48652118100128,4.48013524936602,4.50944682961608,4.45360225763612,4.39707000316756,4.34579439252336,4.41433231120731,4.43932964808471,4.32846715328467,4.38708495283604,4.40147672437539,4.43140951276102,4.57742604989488,4.4038961038961
"20002","Washington","DC","Washington","District of Columbia",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78571428571429,2.88077731092437,3.01324503311258,2.78409090909091,2.71848447251673,2.85171102661597,2.74633366229808,2.78366300529857,2.90441176470588,2.92464764580368,2.91053921568627,2.76153846153846,2.67165720185854,2.88034128745838,2.79153654869304,2.85954785954786,2.90441176470588,2.91490500582703,2.97267180450249,3.10015898251192,3.01324503311258
