"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"33435","Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,80000,88900,88900,79000,79000,84700,87500,87700,90000,99900,102250,98500,109900,99212,99000,101950,108900,109400,107700,106300,99999,96450,98000,99000,99450,98000,99000,105000,105000,99000,104083,109900,129000,125000,124900,119700,125000,119500,119250,115000
"11101","New York","NY","New York","Queens",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000,725000,730000,745000,765000,757500,775000,775000,777500,780000,780000,790000,790000,795000,799000,799000,805000,799500,799500,807500,812500,807500,810000,815000,817000,825000,819500,825000,825000,825000,805000,825000,835000,857990
"33446","Delray Beach","FL","Miami-Fort Lauderdale","Palm Beach",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52950,52449.5,54400,54900,54900,54400,52900,52000,55900,55000,57000,59900,59900,59950,61900,62000,61000,59995,59650,58450,58425,58750,57000,59900,62900,59900,59900,59900,59949.5,59900,61250,59250,59950,61450,59950
"33461","Palm Springs","FL","Miami-Fort Lauderdale","Palm Beach",57,34950,35000,36450,35000,36000,35000,34500,34000,32000,29900,31900,32450,31900,29900,31000,31700,29950,29900,30000,28500,29000,29900,28000,28500,29200,29000,29850,29900,31450,31000,31000,30000,32000,32000,33900,33900,32900,33675,34900,34000,34900,35000,34972,33500,34000,37450,39000,40000,38500,35000,34400,36000,36000,39450,42000,41499.5,42250,42000,41500,44447.5,42947.5,43447.5,39999,39250,39900,39999,44000,43700,43900,44900,44900,44400,45000,45000,45000,48000,49100,49900,52000,49900,49900,49900,49900,49900,49900,50500,49900,49900,49900,49900,49975,51449.5,51249.5,50750,52000,49900,49900,49900,52000,49900,49900,51000,49999
"30328","Sandy Springs","GA","Atlanta","Fulton",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,135000,129999,125500,125000,124000,126000,129000,129900,135900,133000,134900,129900,132450,138600,129000,143600,134900
"11561","Long Beach","NY","New York","Nassau",59,329000,326250,328250,329000,325000,325000,327000,309000,314749.5,327000,319000,329000,339000,299000,314000,299000,299000,304499.5,325000,299000,284950,279999,275000,272500,275000,270000,275000,279000,299450,289000,282494.5,279499.5,279000,279999,285000,282000,279999.5,279000,285000,276500,275000,269000,267000,267500,254500,269000,275000,279500,279500,289000,279000,269999,279000,265000,269999,264000,259000,269999,279000,265000,276500,269000,269000,269000,269000,269000,269000,269500,287000,280000,289500,291500,296250,299000,299499.5,299000,289000,289000,289000,289000,294000,299000,299000,299000,299000,299450,299900,318000,329000,315000,315000,319000,319000,319000,324499.5,321950,319000,325000,344000,354450,369450,359000,349000
"33130","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",60,185000,185000,185000,190950,192300,187000,169000,165900,189900,189900,198900,198000,195000,199000,196500,196000,199945,200900,200900,200900,215000,225900,229000,229000,222950,220000,220000,239000,239500,245000,250000,250000,277500,250000,260000,260000,259900,269000,275000,280000,286500,290000,299950,299500,3e+05,299900,3e+05,299900,299900,3e+05,301500,317000,309999.5,315000,319000,318950,319900,319900,325000,326000,325000,319000,3e+05,305000,305000,305000,314950,310000,305000,314900,320450,329000,326950,319900,318450,319950,313999.5,309500,305000,3e+05,3e+05,3e+05,299990,3e+05,310000,3e+05,299990,299450,305000,315000,330000,340000,345000,352500,355000,360000,349900,349000,350000,349000,350000,350000,359250
"94107","San Francisco","CA","San Francisco","San Francisco",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844450,829000,849000,837000,869000,854000,798500,814444,850000,888500,848000,827500,827000,849500,819500,869000,810000,825000,949000,949000,949000,899250,899500,899250,899000,899500,899000,879000,814450,885000,908750,908750,899000,921500,9e+05,899000,889888
"33134","Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade",62,,,,,,,,,,,,,,,,,,215280,215090,238900,239000,248390,237400,231320,221450,235000,240000,229950,219500,223700,223700,227000,227000,188055,180000,188055,183555,176005,188055,194450,199900,229500,237900,225000,199900,230450,249000,249000,232950,232450,249900,260000,269000,249999,249900,254950,255000,249900,249000,254500,264950,254500,279000,257900,249300,265000,267450,267450,285000,287000,285000,287000,299000,310000,310000,295000,305000,285000,277450,275000,280000,289000,289450,261000,265000,262500,242750,235000,229500,235750,249950,265000,265000,265000,265000,265000,257500,262500,269000,267000,262500,275000,275000
"07726","Manalapan","NJ","New York","Monmouth",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000,429900,445000,469900,444000,425000,425000,439900,439900,424750,4e+05,405900,399000,399900,399600,329000,329900,349900,389900,415000,449000,445900,449999,459900,449000,432900,440000,419900,419900,432450,449950,440000,445000,449450,469000
