"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
61639,"10025","New York","New York","NY","New York",1,7.36972598544395,13.0449192952968,12.7788973887878,8.52483884540173,8.64986676591626,11.1024629529208,7.37945346188617,9.82310301516971,9.31841658890241,8.88741408025768,6.30460916641843,11.5744260826067,13.2302722428719,11.6357746362507,8.92165468391272,7.88522757039367,12.1089862627716,11.5372455616164,5.81417918845378,4.40096417839673,5.14527994293967,4.63962646963821,3.48554987424745,6.0623921043151,3.85718668028251,-0.0173009703132871,3.68370820885284,5.70093416391191,4.44024477278911,3.58030170344843,5.45432313087681,4.9372804517648,4.11686756584309,3.64931884216244,2.64578284187579,4.90854595046895,7.0564645862097,8.01374844004647,6.63020373176758,6.24014985018642,4.77197897713738,7.92156635458782,6.08916723245187,5.13814366557622,6.92941674253584,6.37404509630046,6.20877057877657,5.54228720921021,3.65048969805845,4.18616223314992,5.81213533727997,6.35452893515374,4.84911133626565,4.38389656044134,5.8515875379974,6.35191178151825,2.95589362503223,3.90060669239488,3.6132114986814,5.60174809715947,3.12026700452717,3.04768547746248,6.1501534835173,6.94014985018642,6.49835161440111,6.66018970752101,6.48952657937789,10.1574593388654,8.07084449865887,9.92420337791654,8.64402927026302,6.89171902739202,8.92869091757065,6.89293954988574,3.88059230404202,6.55705125863712,5.20542232147182,7.87488755143234,7.87988351896647,7.81976759720015,5.39865832131805,5.47177622017537,6.73413168055688,5.91229829568471,7.35829950342923,7.96017353258495,7.099444519326,7.05768539521012,7.52807189412139,5.96179799128395,7.98328487951069,7.97320795835564,15.6000141622088,13.9200938188198,18.1587844638085
84654,"60657","Chicago","Cook","IL","Chicago",2,16.1418385897867,13.1104123311381,14.0832124644758,17.4012837612637,16.0571192484716,16.0761906447618,19.1567992526463,19.3719923060941,20.1328138172688,19.9946215450836,16.5645932930947,19.416195846189,15.4677473605957,14.6227350627917,11.9807659812954,16.1741615318882,17.1646054534079,16.720420531354,19.4954423547916,14.8704809990215,16.0601735251969,11.6605246541107,12.3125913088271,13.8510599389586,10.0848795958412,8.7514657352117,12.6192485005119,14.6489593270504,12.2479001793081,15.4409220536489,14.3913514711383,10.0883249151269,10.2586384096401,9.78738385819565,11.3261211563726,13.3584491015202,14.1970291285515,16.2922190179899,18.0103171872684,15.2356444598721,15.67095601821,15.4169649081906,13.941607495774,14.9278604562577,16.2250680970346,17.3772393483352,17.8968976544353,16.2673049515525,16.9799037462885,20.7324216724783,17.5201651790117,14.5597523463478,17.3039123760468,14.9260516402318,15.7655781395601,15.9120173650586,13.5068314107083,14.4476617835122,12.6139254347104,15.5527348158059,14.3973630183679,16.0970480854918,16.4128717831131,13.375179343593,14.3732903664774,14.691773725509,10.4112298274653,14.3356668431252,12.2390935236896,14.9523826176035,13.6056534868781,15.991163818827,15.9290552723424,16.2497564503765,15.6758765571399,15.5121244150753,14.3218661389587,13.9445063569576,13.0196537744719,11.6863613024958,14.8966913725593,14.4090741571668,17.1570785738287,19.9127994361613,17.6420052051065,14.8051297862823,14.180111689282,13.8338198022335,15.5056667620117,14.9040773978655,11.9172915697475,17.0929070200535,18.775135914647,20.3498154486646,20.8660465078588
61637,"10023","New York","New York","NY","New York",3,12.124618170108,11.2531497550333,8.09651171062292,9.40763726402449,12.6041036155039,6.8235543921042,8.50372849479952,9.90166636364988,6.64092528217722,9.52640493089126,7.5215973406007,9.71512235500281,13.2958748969203,8.92360134105341,10.0998076216333,10.7362396689131,6.94546874017854,11.4125759263476,10.2353302264013,6.66800080440293,7.25808117886843,9.11371535953141,9.17142945567441,9.45136721791148,3.32709385534232,3.69408682074703,4.8258350188936,5.92339322054464,4.06428769406377,7.43045968193632,2.17039516146619,5.16597446195105,4.95322074734786,5.75830338837903,6.21391913946935,6.3030405411452,4.40214456528147,6.52443635186382,6.17024589502653,5.37792863709628,6.48338253458805,6.12669028060594,6.55928405035508,5.44895318535531,6.76224986110956,3.52070403060057,7.28107266814749,5.63570370229583,6.89031224614692,8.49939501002588,7.40877340751919,7.15484228517947,7.45171775141094,4.98197483345147,8.18073107877885,8.46071789123766,5.7192662960021,5.8688543122186,5.14881016905191,5.53476099269891,5.51395545666158,5.3196657838428,5.08899291363044,7.98007389215237,3.99857530040068,5.59646758707466,7.95728040736783,5.47752461392674,9.31087242998112,7.73657463217369,8.28488149899234,7.09036874985705,6.7509138602335,5.46670648700951,8.88171170482809,5.83731158761049,5.61726011898558,6.67163499252594,9.53903059934806,5.88007272994734,9.12122461887431,7.93338786585358,7.22035908112131,7.36445235727399,7.43719222575047,10.2184139429002,9.48492592798451,7.72935536955713,12.1100049073329,10.1610282070668,8.78852294749888,12.9290793683206,12.324363326631,11.3672768802166,11.475508148624
84616,"60614","Chicago","Cook","IL","Chicago",6,18.0578171237183,12.9739601939332,14.8692073479468,17.4602317147967,20.052411419675,18.0359851788008,17.008372708232,18.5335472096394,17.0867614467595,17.1573763059475,17.1063804802606,18.374640327315,14.8075691534013,12.3929618042392,14.1681101225018,14.8733888943394,14.6991361839023,14.6581073579666,16.337281859075,13.8418582015965,13.0436347621233,11.1539662462714,9.78137859247085,12.1802905787748,6.59889239714288,10.726573907443,12.9208899856687,14.5389407338043,12.9923622691247,11.9074598293674,11.1580876103741,6.81062830240288,7.94896237185347,9.49973297214471,13.1353990997563,12.7766612623548,10.1044785179111,14.3427015493965,12.9026686066319,14.4347089222554,13.5194791932424,13.5711353868482,10.6422145945011,13.9516615574115,17.1521049083293,15.9767213003382,15.3537798275275,14.3292275067281,18.9087347030435,17.9545915475983,13.1158910119899,13.1529393478029,13.2984847181043,16.6683775879601,13.3134474712134,13.9235023243589,14.8696446392919,13.9784834586979,14.5001848899566,16.9947817738279,18.2223640628978,18.6757523086285,16.3186306407915,13.3526571378821,11.9498842091984,12.8976824956534,12.3283581671221,13.382320916322,12.6602950851074,12.582255069219,12.1602450326639,15.8767410071714,13.9220885808042,12.7802360968343,16.6474111469256,15.9770678241053,17.7052643791212,12.6886845043974,17.2551178203075,12.5747188784263,16.4032517714165,17.6297191814424,16.7938651791453,16.8394040750976,15.1187312666555,15.478525547279,13.9671454922767,11.066042324197,13.4716448912645,16.9260701553956,12.4592412781097,13.8926089821656,15.9123818702412,16.2993612906847,18.9439291088606
61807,"10467","New York","Bronx","NY","New York",9,3.35729988611215,9.85567528872316,8.37324081473395,10.7342956156851,14.939557744793,4.79094799566794,19.4044749909927,5.73339537374525,7.83415977502433,3.52129515556549,17.9942469151346,10.2414914733746,18.4709362497485,5.94232797914944,11.7065741480673,6.50352638491588,6.96357146691997,7.0363369291082,1.04381925328775,5.8921255324754,6.96869950751843,3.05086504803861,1.71973711121307,5.85319360103422,5.87478240359467,7.62582966265112,4.26525959407667,7.22780210919161,6.78264616322392,1.61037344026439,7.51258309910078,6.93459657494645,7.87002778076321,12.6879618222322,9.98060667643047,8.81371991682369,4.84914137795365,7.7454468875315,9.45167218728297,8.51207339346289,6.38793987114127,6.30416876661411,1.86349138443529,2.63685621163231,8.7362646864844,10.9617713460417,4.26875671905621,8.29884577494726,4.63896903663376,13.9195359563574,4.80181224330538,5.57300529310447,6.06509887033417,6.91944622191942,5.961852040173,9.70164934199921,7.55934012541938,7.32031476340863,7.20993318964445,5.15874915658977,10.3876029164152,2.64450961283792,3.02498210826629,5.90670940878856,3.05758007334168,14.1397852049703,3.4861076440539,3.74926838961826,3.50216123115829,6.84336722763756,8.38640377787974,3.44934744718806,2.35251519711694,2.88274665869855,4.80181224330538,4.24306754550968,3.22627103150633,2.2231185383036,5.40447499099267,10.3819214508427,4.36324045044647,1.43796182223216,5.36314796392625,4.36509836293898,4.06876233670504,2.61655322480325,6.03990748140062,3.17332000592902,7.07242487766017,2.10056951869576,5.40447499099267,0.17783981818969,5.39513538478043,3.81891420318454,-1.61359622212026
84640,"60640","Chicago","Cook","IL","Chicago",10,18.1714128869537,21.0369920473999,16.2304905180628,16.3875176388482,17.215045235014,15.7425538156798,18.3056514688093,20.4373653070138,18.2711622221949,20.0837780041089,18.5142706028834,18.5913697352648,17.0566202930862,13.9209344695652,14.9885175940891,15.4963356501052,20.3577937390865,15.6669394489502,17.4519105255334,16.9752124439025,16.6492461247334,10.8991614587847,13.4895630595191,12.2822894416705,13.4821911144759,8.9304490654573,10.2346684227643,13.6290655609738,14.3117297031938,14.0244048472686,14.2494561815575,9.45258800951336,10.8119360351346,11.6333745869281,12.4762472854483,16.7146001168529,10.6663314774242,16.6327096645295,15.0194729901775,15.7617112274491,18.294932573383,15.9605716079365,12.7847123629906,17.132005552562,19.4038451553569,16.5464894827524,16.7740129033233,19.6130186083371,21.5193229783639,17.5607587868001,17.593467682972,16.2115630726497,16.390143713426,16.2207088987223,21.1551491377304,14.6786453746082,17.8213744248723,19.9823518914952,16.107444987459,14.5809673262858,15.2005055438923,15.3596384072001,15.316739129835,16.0939371410703,13.2578828975676,14.9389031628721,9.81259993435645,12.1909247235093,12.8998861292845,15.372725266182,15.1106752897788,14.8021014283234,12.8580335806307,12.2729106418091,16.0304309258438,16.3845012841732,14.7794167780237,15.8193530229138,14.6657777300121,11.0798782698798,10.24672719637,11.5308292655583,12.9783993657926,18.6286663521508,13.9922010101903,16.9020548596423,16.8724750605709,12.3718613019135,13.6020227434868,13.1616640280155,10.6388860513402,14.0181799366608,17.6759286317973,16.3064374714833,20.586985377211
61630,"10016","New York","New York","NY","New York",14,10.3482417670197,10.6588987348052,13.1601720837443,9.4495539446673,9.66432640768728,11.0748794311625,10.3028765727,10.7732093246484,7.22681749512525,11.0121503396282,10.1589805391938,7.76842360195791,7.86619048496838,10.2930353768158,8.19024541323261,7.86302353756393,9.11000268263184,5.95738912108501,8.44467941929988,5.18985931464244,6.23185249943811,4.69774316386198,5.60876036724995,8.98828641873205,6.29109890987681,5.91050034911952,6.4602516037327,6.2049164209095,5.83657521151503,9.06677757931068,5.01990076256762,6.17909692500527,5.54082896358698,4.20551851407403,2.41044252749785,4.47252048617973,3.16430602404778,6.18695212275052,3.51838920160044,4.07243003252474,2.8684992839913,4.63379970980031,2.98802428617631,4.81678600829304,3.53667867962018,3.33976477546176,7.15954647015018,7.04416417353562,5.34482296360086,4.86521633031975,4.12308685277485,5.89389546080131,5.28356224431442,5.19416387296776,5.50118725944255,5.188070005763,5.77374821824537,4.04572162040617,3.72749233592697,5.20201972081783,3.78238810848308,4.06487701595606,6.11311593461947,6.79704459924457,5.68290636787308,5.00953852207163,7.99768176750518,8.21149530508626,7.41811834087636,6.94949564759792,8.00086558654015,9.53342728384304,9.32140194017984,6.19211837267303,5.84557093447501,7.27925362416716,9.68800065011152,6.8617818859429,7.9430212381611,8.50377426911971,9.8294597833982,8.63544064978037,8.36829693362812,6.42330823622399,9.62443224321014,7.97122239926516,9.13193939471904,9.24312704532702,11.0446215052599,7.6562180836448,7.5690468844729,11.7014389897202,12.4094752985255,10.7839043556706,12.5290706693818
62087,"11375","New York","Queens","NY","New York",16,10.9006583180196,7.27579893845965,9.04693978360608,8.64472251514461,7.69185064232258,10.069818719528,13.5752042757118,18.1714206816748,15.4222632195083,21.3310809297967,18.6904769382774,16.0515043861374,13.4919093628789,10.7248791837276,14.277868988424,14.6460802883965,14.6089110097767,14.7056238791947,10.4675660271342,9.68020264587964,9.49962678150434,8.30782511584323,9.18895381448895,8.49307738854691,8.6835975072088,9.47192875099745,6.94895251159853,6.63648796225739,11.4855514297242,7.08047019616546,8.78053539951304,8.32975499875659,7.03890098058509,6.82571267972739,6.99927529500452,6.51784910613557,6.94563946938374,10.1743208710725,6.62332676090895,5.85820150051769,5.15505605992981,5.33152941382238,4.91464368589073,2.79960635334781,5.50896723137091,5.80782511584323,5.80629402973164,7.02681011877948,6.17092858828988,5.86456812381975,6.33848324901116,7.8654535077697,5.57364335940942,7.76348727159235,4.90649771000281,9.06019762849799,4.93830307649496,6.12032511584323,5.87850630021977,3.78740978508628,5.4952529126142,10.2124221789865,6.21680809338015,7.63458603552291,7.75851730898925,6.72561305884108,7.28092488225549,4.69016138823274,4.17625214222409,1.76461523930002,4.36086164121386,7.82236865700168,7.34791202333783,4.87757020794252,6.07865646686593,5.50122863045581,5.93056031974194,8.17069976404339,6.42979520104224,3.49746519553655,6.44494419193803,5.83470683627334,6.26811668983017,8.64896167337571,5.88135329871459,5.8983884701401,8.55149609608949,7.07406382749113,7.63730518777713,5.79716657048865,5.67270413684945,4.16663342568039,5.92491196458873,6.48724464090919,7.71421660218775
62045,"11235","New York","Kings","NY","New York",17,5.16094517405385,6.97347409450945,7.41141615004714,8.70490817739082,10.7969286785038,9.20704977598417,12.0170936874864,10.8956142661267,10.7819485749636,8.61671370700504,10.6074265715126,9.52348869298638,9.87752354435522,10.8358892409713,10.7623424367532,10.5394014790765,12.4773694498537,7.79260030705999,10.758781667026,5.29481982719919,10.9269361474574,8.3855969930645,5.25267310224159,7.10841149044324,6.74364421960175,7.76462120806643,2.50808333503651,8.62042493323425,5.60868258116682,5.67980639860045,7.01989480793456,7.58835855206012,4.148379849592,8.95152794948782,8.17256740322038,5.70955109158284,5.17008009686375,6.51117105486697,7.13861172051151,6.12227737316227,5.82679908103852,6.93104005685346,6.6532492938937,4.65572208283829,6.41611627546716,5.94801264758542,7.22122066131648,6.91597162790028,4.98338934106731,4.29745911763551,5.54321353341381,3.68299089132259,5.07958205206629,7.30287352305528,6.89540056579326,9.19947675748302,4.01398228666781,5.2354259680176,5.61437662453075,7.01146593931442,5.68622218774524,6.8721446522267,5.57454185421582,6.55679939893392,4.28842114325833,5.49018653471304,6.57049174573881,5.47453741384874,5.35270645558066,6.56937235837071,8.46898574032055,5.48201328015241,7.28977398003283,2.00873405620021,7.60138927580008,4.26884947718118,4.1746020798412,5.25130022477631,5.5326812174624,7.16024287849833,6.3582600417794,8.97906178712512,3.89359946951042,6.4704988173868,10.7682217925664,10.5129538698044,9.33349910650146,7.75114495947666,4.59858157106581,6.60769105763462,4.60162090811675,7.50631186003357,10.6001387618365,8.15205860163137,11.324369608659
74101,"37013","Nashville","Davidson","TN","Nashville",18,11.843430249984,23.0920532747498,16.8183096303324,19.2852738289092,22.7498085080667,18.3257953979138,17.0121789897811,19.2656056505586,16.3234628747132,10.859376521634,14.4158783135926,13.867651354857,15.7401351740862,15.0731853502215,14.9681428120127,13.7558825852323,15.0162033432689,14.4500473215387,18.0168301525718,16.1959480354464,13.7940282777407,17.5650295430765,13.1903881175141,18.3815402437459,11.563230997182,9.08106426376084,12.4765729356546,13.8191637116363,13.7686399904424,14.0565014734474,12.6651910379739,8.40374024323865,12.5053473288775,11.9031475654051,12.9452900782985,15.0962838334895,15.4169859378935,12.5151301978268,14.2755449516454,11.1912567348921,13.130681457747,7.94178285872882,8.23570840154584,11.1885842651961,13.3783378537365,9.01947210108446,13.7105962007474,8.56794375251783,10.2913377528117,6.42538660808318,8.11551816892027,8.68476322839863,9.34280266986819,9.1303930990632,8.30106787867002,5.756387595886,11.860186038555,7.03871375360285,8.3817980148064,11.7843180215237,5.85997199203621,7.8959748433773,8.88180169382449,5.52459006822547,1.31249963956516,4.53269194963791,2.18995676755891,1.91023374973216,2.87467879217815,0.394443503509535,0.44529007829846,0.673206910412565,3.90329833724934,5.59205327474985,3.74083983644472,2.19125673489214,4.95591049227834,4.53269194963791,2.26932184692399,5.03523374973216,0.852434100570465,8.79309971851514,7.5881472211556,6.07861231581797,8.30770274165375,2.63750782020439,2.42185337341105,6.73671128034669,4.50090543666661,4.53269194963791,3.95763353523568,9.60254144203985,11.5703309660912,12.2667839290415,3.34384080293614
