"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"92562","Murrieta","CA","Riverside","Riverside",126,350000,350000,350000,349950,340000,349000,336450,330000,335000,329000,328950,319900,320000,311000,319450,319450,334950,335000,332400,325000,325000,329450,319000,325000,329450,325000,329950,329450,328000,359900,360000,335000,360000,367327.5,369450,372450,389450,409950,412450,434950,445000,449900,440000,440000,452400,449900,449900,439900,437450,430000,449000,447450,445000,440000,439999,439900,462000,467400,475900,452495,464900,469450,499900,499000,489000,474500,484950,497925,482000,489250,499000,499900,510000,499900,508425,515000,499900,510000,499000,499000,489999,489900,489450,488950,488000,489900,489900,519000,527628.5,540000,539450,519000,510000,512500,511944,516939,549450,566950,559900,569950,569000,569900,560000
"76179","Fort Worth","TX","Dallas-Fort Worth","Tarrant",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,339650,336259,305335,335000,345759,336950,337496,336911,342712,327000,332000,325000,325000,320684,314763,313036,318921,317518,322844.5,323008,323352.5,324844.5,289080,292500,332000,337239.5,347000,378658,364900,357015,364450,349900,353065,348426,337662,327500,356650,353361
"30067","Marietta","GA","Atlanta","Cobb",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962500,962500,995000,972500,950000,1012450,1025000,1037500,1025000,1150000,1047500,1007500,1060000,1100000,1112500,1099500
"60004","Arlington Heights","IL","Chicago","Cook",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519900,524945,532000,539900,519900,527450,573400,524925,524887,524925,539900,524925,524950,545000,532500,551500,549925,549000
"30075","Roswell","GA","Atlanta","Fulton",130,550000,539450,499950,484838.5,494900,530000,540500,559000,555500,549000,549900,549250,538500,537450,549900,554950,549450,549900,549900,550000,559450,545000,545000,545000,559900,541000,545000,520000,539900,550000,549950,579000,575000,575000,584950,589900,576750,579000,562500,569500,594950,569900,574450,599000,579000,619000,625000,621500,625000,636824.5,634000,659000,650000,625000,633361,626207,610800,599900,614817,618834,635945,629945,637900,634990,639900,642400,669000,675000,682400,684900,677450,669900,669900,699900,699900,699900,725000,714500,719000,750000,767450,784813,799900,799900,799900,839900,817400,799000,772011,750000,794000,799000,799000,804900,799900,799450,839999,826900,785000,775000,737000,715000,725000
"92130","San Diego","CA","San Diego","San Diego",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639950,1619475,1548000,1459500,1487900,1495000,1499000,1696944,1495000,1696500,1622444,1698500,1581000,1539500,1462500,1538000,1625000,1599000,1599000,1557500,1582000,1500000,1595000,1795000,1612450,1599000,1548750,1579000,1586000,1570000,1499950,1595000,1670000,1572500,1549500,1499999,1550000,1529000,1577000,1575000,1599000,1698000,1712000,1711500,1624500,1749000,1799444,1795000,1698000,1799000,1738000,1739888
"89147","Las Vegas","NV","Las Vegas","Clark",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,365000,354900,387499.5,389000,382000,378932.5,381432.5,387000,371999.5,389000,384500,387000,374900,369000,369000,367444,365388,365000,366944,364888,362394,382000,399900,393769,412000,409500,394944,383500,349975,349975,368888,385000,382499.5,385500,385000,385000,385000,374990,389999,397450,389888,435700,454166.5,440749.5,435000,449066.5,449333,430000,433000,429500,457449
"83646","Meridian","ID","Boise City","Ada",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319900,335000,366000,345100,338700,334250,336999.5,334500,338900,309900,329900,349900,349900,349997,364900,340000,330000,329950,347000,323195,313450,311142,312900,318511,335450,335900,347449.5,369900,368500,352450,359900,359900,377400,374900,374400,386900,407400,429900,449900,424900,429750,439700
"07728","Freehold","NJ","New York","Monmouth",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597000,595000,574500,625000,649000,689000,689000,681950,689450,657500,674900,674900,634500,640000,685850,681950,685600,676950
"92563","Murrieta","CA","Riverside","Riverside",135,289900,295000,299000,295000,289900,299900,295000,299900,298495,299900,3e+05,293999.5,298995,279000,292400,289900,280000,279900,279311,285105.5,275000,279945,277500,279950,275000,275000,276500,274900,276500,289000,289000,313990,313990,314450,314450,322500,325500,325000,339500,359000,373000,377000,375000,389900,389000,393950,389900,409400,407276.5,402450,409450,407726.5,405335,409900,399450,389900,399900,408419,408419,399950,414900,417400,415000,418000,416950,419000,419900,428500,434900,429000,429000,430000,439000,439000,444900,444900,445000,444900,445990,447000,447000,449000,448250,446812.5,445995,446990,450000,457152.5,460000,468000,462400,469000,469000,475000,467495,459000,460000,469000,485000,483900,476950,479450,485000
"29483","Summerville","SC","Charleston","Dorchester",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392500,387500,320000,345900,347950,345000,339000,337000,345900,345450,345450,329000,337450,347900,312400,309999.5,354350,354350,364675
"45040","Mason","OH","Cincinnati","Warren",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779500,780000,788750,822692.5,789000,789000,789000,8e+05,833100,826742.5,820385,789000,752400,766450,729900,650000,674900,733700
