"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-07-31,"10025","NY","New York","New York","New York",0,3454,-0.00403690888119954,-0.00832615561297732,-0.0267681036911806,22431
2018-07-31,"60657","IL","Chicago","Cook","Chicago",1,1809,-0.00165562913907285,-0.00440286186020914,-0.056830031282586,32223
2018-07-31,"10023","NY","New York","New York","New York",2,3646,-0.00572675211344423,-0.0212080536912752,-0.0542153047989624,29114
2018-07-31,"75070","TX","Dallas-Fort Worth","Collin","McKinney",3,1893,-0.000527983104540655,-0.00158227848101266,-0.0217054263565891,28948
2018-07-31,"77494","TX","Houston","Harris","Katy",4,2187,-0.000913659205116492,-0.000457038391224863,0.0139082058414465,31576
2018-07-31,"60614","IL","Chicago","Cook","Chicago",5,1949,-0.00459652706843718,-0.0215863453815261,-0.0926443202979516,33150
2018-07-31,"79936","TX","El Paso","El Paso","El Paso",6,991,-0.00100806451612903,-0.00201409869083585,-0.00301810865191147,31486
2018-07-31,"77084","TX","Houston","Harris","Houston",7,1444,0.000693000693000693,0.0013869625520111,0.0119131044148563,26718
2018-07-31,"10002","NY","New York","New York","New York",8,3668,-0.00298994291927154,-0.00217627856365615,-0.012119579854565,9172
2018-07-31,"10467","NY","New York","Bronx","New York",9,1795,0,0,0.0233751425313569,7339
2018-07-31,"60640","IL","Chicago","Cook","Chicago",10,1593,0,0.00125707102451289,-0.023298589822195,22477
2018-07-31,"77449","TX","Houston","Harris","Katy",11,1444,0,0.000693000693000693,0.0140449438202247,31979
2018-07-31,"94109","CA","San Francisco","San Francisco","San Francisco",12,4394,-0.00204406086759028,-0.00385400136023577,-0.00969123281496507,9561
2018-07-31,"11226","NY","New York","Kings","New York",13,2206,-0.00541027953110911,-0.0186832740213523,0.0289179104477612,10575
2018-07-31,"10016","NY","New York","New York","New York",14,3657,0.000273522975929978,0.00549903766840803,-0.00408496732026144,26908
2018-07-31,"11375","NY","New York","Queens","New York",15,2146,0.000932835820895522,0.00233535730966838,0.00327255726975222,22413
2018-07-31,"11235","NY","New York","Kings","New York",16,2199,-0.00317316409791478,-0.0165474060822898,-0.00990544799639802,16914
2018-07-31,"37013","TN","Nashville","Davidson","Nashville",17,1474,0.00203942895989123,0.00820793433652531,0.0221914008321775,22726
2018-07-31,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",18,2718,-0.0033003300330033,0.00517751479289941,0.0478026214340786,14870
2018-07-31,"60647","IL","Chicago","Cook","Chicago",19,1753,-0.00170842824601367,-0.00623582766439909,-0.0341597796143251,20165
2018-07-31,"37211","TN","Nashville","Davidson","Nashville",20,1539,0,0,-0.00129785853341986,20517
2018-07-31,"10009","NY","New York","New York","New York",21,3670,-0.00244631693394944,-0.0102481121898598,-0.0455136540962289,9251
2018-07-31,"78660","TX","Austin","Travis","Pflugerville",22,1621,0.000617283950617284,0.00185414091470952,-0.0139902676399027,23295
2018-07-31,"60618","IL","Chicago","Cook","Chicago",23,1771,-0.00225352112676056,-0.0100614868641699,-0.0442525634106854,20788
2018-07-31,"10029","NY","New York","New York","New York",24,2837,-0.00351246926589392,-0.0173190162798753,-0.0596619158104077,5782
2018-07-31,"10011","NY","New York","New York","New York",25,4035,-0.00591278640059128,-0.0263030888030888,-0.0545923149015933,21512
2018-07-31,"10128","NY","New York","New York","New York",26,3250,-0.00337319840539712,-0.0118577075098814,-0.0312965722801788,22879
2018-07-31,"77573","TX","Houston","Galveston","League City",27,1946,0,-0.00307377049180328,-0.00966921119592875,26004
2018-07-31,"77584","TX","Houston","Brazoria","Pearland",28,1855,-0.00215169445938677,-0.00961025093432995,-0.0190375462718139,22764
2018-07-31,"28269","NC","Charlotte","Mecklenburg","Charlotte",29,1360,0,0.00221075902726603,0.0256410256410256,26177
2018-07-31,"11201","NY","New York","Kings","New York",30,2873,-0.00277681360638667,-0.00691323885240235,-0.0251102816423482,20358
2018-07-31,"79912","TX","El Paso","El Paso","El Paso",31,1199,-0.000833333333333333,-0.00332502078137988,-0.031502423263328,20964
2018-07-31,"78572","TX","McAllen","Hidalgo","Mission",32,1057,0,0.00379867046533713,0.00475285171102662,20099
2018-07-31,"94565","CA","San Francisco","Contra Costa","Pittsburg",33,2209,-0.00180750112968821,-0.00629779577147998,0.0283985102420857,22279
2018-07-31,"30349","GA","Atlanta","Clayton","Riverdale",34,1149,0,0.000871080139372822,0.0407608695652174,23999
2018-07-31,"20002","DC","Washington","District of Columbia","Washington",35,2535,-0.00236127508854782,-0.0116959064327485,-0.0697247706422018,18635
2018-07-31,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",36,3852,-0.0015552099533437,-0.00181394143560508,-0.0105317236064732,11061
2018-07-31,"78130","TX","San Antonio","Comal","New Braunfels",37,1446,-0.000691085003455425,-0.000691085003455425,-0.0236326806212019,21793
2018-07-31,"78613","TX","Austin","Williamson","Cedar Park",38,1715,-0.0011648223645894,0.00175233644859813,-0.0171919770773639,23738
2018-07-31,"20009","DC","Washington","District of Columbia","Washington",39,2550,-0.0042951971885982,-0.0199846272098386,-0.100846262341326,15939
2018-07-31,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",40,1590,0,0.000629326620516048,0.0297927461139896,25195
2018-07-31,"10462","NY","New York","Bronx","New York",41,1589,-0.00188442211055276,-0.0160990712074303,0.0159846547314578,18630
2018-07-31,"10456","NY","New York","Bronx","New York",42,1914,0,0.00367068694284216,0.0290322580645161,3302
2018-07-31,"37042","TN","Clarksville","Montgomery","Clarksville",43,940,0,0,0.00106496272630458,26334
2018-07-31,"10003","NY","New York","New York","New York",44,3917,-0.00482723577235772,-0.0239222526787939,-0.0335553910683444,20669
2018-07-31,"77429","TX","Houston","Harris","Cypress",45,1754,-0.00113895216400911,-0.00113895216400911,0.0227405247813411,25894
2018-07-31,"11206","NY","New York","Kings","New York",46,2491,-0.0039984006397441,-0.0177444794952681,-0.0374806800618238,8597
2018-07-31,"63376","MO","St. Louis","Saint Charles","Saint Peters",47,1471,0.00409556313993174,0.0137835975189524,0.0194040194040194,27607
2018-07-31,"60613","IL","Chicago","Cook","Chicago",48,1642,0,0.00183038438071995,-0.0260972716488731,25424
2018-07-31,"77479","TX","Houston","Fort Bend","Sugar Land",49,2294,-0.000871080139372822,-0.000871080139372822,-0.0183996576807873,26606
2018-07-31,"30044","GA","Atlanta","Gwinnett","Lawrenceville",50,1390,0.000719942404607631,0.00870827285921625,0.0404191616766467,23914
2018-07-31,"73099","OK","Oklahoma City","Canadian","Yukon",51,1240,0,0,0.0105949470252649,25756
2018-07-31,"77036","TX","Houston","Harris","Houston",52,1295,0.000772797527047913,0.00154679040989946,0.0237154150197628,10564
2018-07-31,"77433","TX","Houston","Harris","Cypress",53,1791,0.00111794298490777,0.0135823429541596,0.0473684210526316,24955
2018-07-31,"10463","NY","New York","Bronx","New York",54,1905,-0.00313971742543171,-0.0155038759689922,-0.0349544072948328,7488
2018-07-31,"11230","NY","New York","Kings","New York",55,2179,-0.00320219579139982,-0.0162528216704289,-0.023307933662035,11784
2018-07-31,"60629","IL","Chicago","Cook","Chicago",56,1440,0,0,0.00139082058414465,20840
2018-07-31,"11209","NY","New York","Kings","New York",57,2201,-0.00452284034373587,-0.0235137533274179,-0.0308234258036107,15498
2018-07-31,"60625","IL","Chicago","Cook","Chicago",58,1612,-0.00185758513931889,-0.00555212831585441,-0.0134638922888617,16819
2018-07-31,"30043","GA","Atlanta","Gwinnett","Lawrenceville",59,1497,0,0.000668449197860962,0.0156037991858887,24460
2018-07-31,"75034","TX","Dallas-Fort Worth","Collin","Frisco",60,2526,-0.00118623962040332,-0.0023696682464455,0.00397456279809221,16997
2018-07-31,"11212","NY","New York","Kings","New York",61,2181,0,-0.00137362637362637,0.0172574626865672,5959
2018-07-31,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",62,1981,-0.00251762336354481,-0.00999500249875063,-0.0104895104895105,6766
2018-07-31,"28277","NC","Charlotte","Mecklenburg","Charlotte",63,1835,0,0.00328048113723346,-0.0197649572649573,23885
2018-07-31,"10024","NY","New York","New York","New York",64,3806,-0.00548732688790175,-0.0165374677002584,-0.0678422728385991,19284
2018-07-31,"85032","AZ","Phoenix","Maricopa","Phoenix",65,1383,-0.00216450216450216,0.00144822592324403,0.0214180206794682,21569
2018-07-31,"07030","NJ","New York","Hudson","Hoboken",66,2730,-0.00146305779078274,-0.00437636761487965,-0.0471204188481675,22302
2018-07-31,"11214","NY","New York","Kings","New York",67,2110,-0.00283553875236295,-0.0130963517305893,-0.0439510647938378,12009
2018-07-31,"21234","MD","Baltimore","Baltimore","Parkville",68,1639,0.000610500610500611,0.00428921568627451,0.0142326732673267,21952
2018-07-31,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",69,2168,-0.0032183908045977,-0.0113999088007296,-0.0149931849159473,47681
2018-07-31,"78521","TX","Brownsville","Cameron","Brownsville",70,849,0,0.00117924528301887,-0.0482062780269058,21381
2018-07-31,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",71,1545,0,-0.00129282482223659,0.00259571706683971,24717
2018-07-31,"77077","TX","Houston","Harris","Houston",72,2046,-0.00146412884333821,-0.00292397660818713,0.0194319880418535,12495
2018-07-31,"94501","CA","San Francisco","Alameda","Alameda",73,3275,-0.00152439024390244,-0.00486174415071407,-0.000610314311870613,15142
2018-07-31,"30096","GA","Atlanta","Gwinnett","Duluth",74,1445,0,0.000692520775623269,0.0212014134275618,15440
2018-07-31,"78704","TX","Austin","Travis","Austin",75,2040,-0.00293255131964809,-0.0168674698795181,-0.0868397493285586,14057
2018-07-31,"98052","WA","Seattle","King","Redmond",76,2588,0,0.000386548125241593,-0.0303484451105283,19679
2018-07-31,"77379","TX","Houston","Harris","Tomball",77,1847,0,-0.000541125541125541,0.0382237211916807,25036
2018-07-31,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",78,1489,-0.000671140939597315,-0.00201072386058981,0.016382252559727,11294
2018-07-31,"11221","NY","New York","Kings","New York",79,2340,-0.00467886005954913,-0.0188679245283019,-0.0456769983686786,13736
2018-07-31,"78245","TX","San Antonio","Bexar","San Antonio",80,1286,-0.000777000777000777,-0.00232738557020946,0.00155763239875389,20552
2018-07-31,"11229","NY","New York","Kings","New York",81,2173,-0.00412465627864345,-0.0167420814479638,-0.0202885482416592,15464
2018-07-31,"08701","NJ","New York","Ocean","Lakewood",82,1851,-0.00323101777059774,-0.00856989823245849,-0.0374414976599064,21467
2018-07-31,"11207","NY","New York","Kings","New York",83,2197,0,-0.000454959053685168,-0.00946798917944094,12430
2018-07-31,"60619","IL","Chicago","Cook","Chicago",84,1350,0.000741289844329133,0.0022271714922049,-0.00074019245003701,16391
2018-07-31,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,3425,-0.00436046511627907,-0.0149554213402358,-0.0163699023549684,8210
2018-07-31,"94110","CA","San Francisco","San Francisco","San Francisco",86,4645,-0.00279089738085015,-0.0100170502983802,0.0130861504907306,13459
2018-07-31,"78666","TX","Austin","Hays","San Marcos",87,1416,0.00212314225053079,0.0107066381156317,-0.0193905817174515,11752
2018-07-31,"30024","GA","Atlanta","Gwinnett","Suwanee",88,1871,-0.000534188034188034,-0.00372736954206603,-0.00425758382118148,22770
2018-07-31,"60610","IL","Chicago","Cook","Chicago",89,1788,-0.0016750418760469,-0.00611450806003335,-0.0453817405232248,28342
2018-07-31,"10019","NY","New York","New York","New York",90,3667,-0.00434428455063807,-0.014512227895727,-0.047037422037422,20659
2018-07-31,"44107","OH","Cleveland","Cuyahoga","Lakewood",91,1204,0.00166389351081531,0.00417014178482068,-0.00986842105263158,15230
2018-07-31,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",92,1649,0,0.000606796116504854,0.00243161094224924,12128
2018-07-31,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",93,1660,0.00181050090525045,0.00302114803625378,0.0128126906650397,25052
2018-07-31,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",94,1933,-0.0015495867768595,-0.00463439752832132,0.0157645822385707,30491
2018-07-31,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",95,2001,-0.00249252243270189,-0.0176730486008837,-0.0365912373615792,33098
2018-07-31,"11377","NY","New York","Queens","New York",96,2200,0,0,-0.0217874610938195,11766
2018-07-31,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",97,2336,0.00171526586620926,-0.0101694915254237,-0.00298762270593257,13556
2018-07-31,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",98,1748,0.00171919770773639,0.0174621653084983,0.135064935064935,16821
2018-07-31,"02169","MA","Boston","Norfolk","Quincy",99,2305,0.00130321459600348,0.0118525021949078,0.0308586762075134,14937
2018-07-31,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",100,1313,0,0.00229007633587786,0.0154679040989946,21944
2018-07-31,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",101,2257,-0.000885347498893316,-0.00791208791208791,0.00579322638146168,15492
2018-07-31,"66062","KS","Kansas City","Johnson","Olathe",102,1749,0,0.0005720823798627,0.00923254472013849,23670
2018-07-31,"44035","OH","Cleveland","Lorain","Elyria",103,840,0,0,-0.00591715976331361,21011
2018-07-31,"95630","CA","Sacramento","Sacramento","Folsom",104,2229,0.000448833034111311,0.000448833034111311,-0.00313059033989267,22060
2018-07-31,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",105,2334,0.00042863266180883,-0.000428265524625268,0.00430292598967298,22058
2018-07-31,"11234","NY","New York","Kings","New York",106,2182,-0.00228623685413809,-0.0117753623188406,-0.0148984198645598,21215
2018-07-31,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",107,2832,-0.000352982703847511,0.00141442715700141,0.00568181818181818,18098
2018-07-31,"85710","AZ","Tucson","Pima","Tucson",108,1140,0,0.00263852242744063,0.0115350488021295,17105
2018-07-31,"19143","PA","Philadelphia","Philadelphia","Philadelphia",109,1128,0.00177619893428064,0.00984780662488809,0.0339138405132906,23038
2018-07-31,"78745","TX","Austin","Travis","Austin",110,1636,-0.000610873549175321,-0.00183038438071995,-0.0114803625377643,17310
2018-07-31,"11355","NY","New York","Queens","New York",111,2205,0,0,-0.014745308310992,13892
2018-07-31,"10314","NY","New York","Richmond","New York",112,2131,-0.0014058106841612,-0.00467071461933676,0.0118708452041785,24931
2018-07-31,"60617","IL","Chicago","Cook","Chicago",113,1347,0.000742942050520059,0.003725782414307,0.012781954887218,20708
2018-07-31,"30281","GA","Atlanta","Henry","Stockbridge",114,1272,0.0015748031496063,0.00872323552735924,0.0761421319796954,20746
2018-07-31,"32210","FL","Jacksonville","Duval","Jacksonville",115,1052,0.000951474785918173,0.00669856459330144,0.0213592233009709,19993
2018-07-31,"37075","TN","Nashville","Sumner","Hendersonville",116,1689,0,-0.000591715976331361,-0.000591715976331361,22651
2018-07-31,"94558","CA","Napa","Napa","Napa",117,2890,0,0.00556715379262352,0.108128834355828,16674
2018-07-31,"60611","IL","Chicago","Cook","Chicago",118,1842,-0.00216684723726977,-0.00593631948192121,-0.0621181262729124,30332
2018-07-31,"11215","NY","New York","Kings","New York",119,2638,-0.00189178963299281,-0.00901577761081893,-0.022962962962963,19588
2018-07-31,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",120,2842,-0.00210674157303371,-0.0114782608695652,-0.0453476654350017,9662
2018-07-31,"85225","AZ","Phoenix","Maricopa","Chandler",121,1349,0,0.000741839762611276,0.0142857142857143,20097
2018-07-31,"91910","CA","San Diego","San Diego","Chula Vista",122,2434,0.00041101520756268,0.00247116968698517,0.0201173512154233,16348
2018-07-31,"87111","NM","Albuquerque","Bernalillo","Albuquerque",123,1394,0.00215672178289001,0.0167760758570387,0.0465465465465465,18848
2018-07-31,"28027","NC","Charlotte","Cabarrus","Concord",124,1387,-0.000720461095100865,-0.00359195402298851,0.00726216412490922,21475
2018-07-31,"06010","CT","Hartford","Hartford","Bristol",125,1419,-0.00421052631578947,-0.00976971388695045,-0.00421052631578947,19875
2018-07-31,"78240","TX","San Antonio","Bexar","San Antonio",126,1341,-0.000745156482861401,-0.00148920327624721,-0.00148920327624721,12119
2018-07-31,"87114","NM","Albuquerque","Bernalillo","Albuquerque",127,1287,0,-0.00077639751552795,0.0304243394715773,20745
2018-07-31,"89108","NV","Las Vegas","Clark","Las Vegas",128,1189,0.000841750841750842,0.00507185122569738,0.0512820512820513,19609
2018-07-31,"85308","AZ","Phoenix","Maricopa","Glendale",129,1440,-0.000693962526023595,-0.00346020761245675,0.00208768267223382,21852
2018-07-31,"11211","NY","New York","Kings","New York",130,2713,-0.00330639235855988,-0.0134545454545455,-0.0886798790728922,12520
2018-07-31,"17603","PA","Lancaster","Lancaster","Lancaster",131,1149,0,0,0.007011393514461,19093
2018-07-31,"93722","CA","Fresno","Fresno","Fresno",132,1348,0.000742390497401633,0.00223048327137546,0.0393215111796453,20328
2018-07-31,"80134","CO","Denver","Douglas","Parker",133,2425,0.00165220983064849,0.00831600831600832,0.0232067510548523,21379
2018-07-31,"48180","MI","Detroit","Wayne","Taylor",134,985,-0.00404448938321537,-0.0100502512562814,0.00818833162743091,21805
2018-07-31,"85281","AZ","Phoenix","Maricopa","Tempe",135,1325,-0.0037593984962406,-0.00674662668665667,-0.00300978179082016,13165
2018-07-31,"78577","TX","McAllen","Hidalgo","Pharr",136,885,-0.00225479143179256,-0.00449943757030371,-0.0483870967741935,16099
2018-07-31,"94533","CA","Vallejo","Solano","Fairfield",137,1949,0.000513347022587269,0.00257201646090535,0.01141670991178,18092
2018-07-31,"15601","PA","Pittsburgh","Westmoreland","Greensburg",138,979,-0.00102040816326531,0.00307377049180328,0.0652883569096844,19320
2018-07-31,"95608","CA","Sacramento","Sacramento","Carmichael",139,1826,-0.00109409190371991,-0.00490463215258856,0.0333899264289757,18370
2018-07-31,"43055","OH","Columbus","Licking","Newark",140,957,0.0159235668789809,0.0645161290322581,0.140643623361144,20737
2018-07-31,"43081","OH","Columbus","Franklin","Westerville",141,1518,0.00131926121372032,0.00863787375415282,-0.00459016393442623,20728
2018-07-31,"44060","OH","Cleveland","Lake","Mentor",142,1290,0,0,-0.0373134328358209,24789
2018-07-31,"80013","CO","Denver","Arapahoe","Aurora",143,1920,0.00261096605744125,0.0105263157894737,0.0417797069994574,23726
2018-07-31,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",144,1798,-0.000555864369093941,0.000556483027267668,0.0210107893242476,25540
2018-07-31,"20906","MD","Washington","Montgomery","Silver Spring",145,1946,-0.00102669404517454,-0.003584229390681,0.0036101083032491,22463
2018-07-31,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",146,1643,0,0.00366524129505192,0.0281602002503129,35649
2018-07-31,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",147,4222,-0.00236294896030246,-0.00283419933868682,0.00956480153036825,13004
2018-07-31,"43123","OH","Columbus","Franklin","Grove City",148,1384,0,0.000723065798987708,0.0191458026509573,21877
2018-07-31,"97229","OR","Portland","Multnomah","Portland",149,2203,-0.0013599274705349,-0.0049683830171635,-0.0728114478114478,20715
2018-07-31,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",150,1553,-0.000643500643500643,0.00193548387096774,0.00517799352750809,21510
2018-07-31,"91709","CA","Riverside","San Bernardino","Chino Hills",151,3099,0.00518975024326954,0.0177339901477833,0.0190726734626767,21205
2018-07-31,"11385","NY","New York","Queens","New York",152,2203,0,0.000908677873693776,-0.00899685110211426,14235
2018-07-31,"85364","AZ","Yuma","Yuma","Yuma",153,876,0,0.00114285714285714,0.0138888888888889,17689
2018-07-31,"11373","NY","New York","Queens","New York",154,2200,0.00045475216007276,0.00273473108477666,-0.00900900900900901,12665
2018-07-31,"14850","NY","Ithaca","Tompkins","Ithaca",155,1890,0.00318471337579618,0.0199676200755532,0.108504398826979,12458
2018-07-31,"65807","MO","Springfield","Greene","Springfield",156,824,0,0.0024330900243309,0.00980392156862745,16903
2018-07-31,"98012","WA","Seattle","Snohomish","Bothell",157,2296,-0.00043535045711798,-0.000870322019147084,-0.0308146897425074,20473
2018-07-31,"77459","TX","Houston","Fort Bend","Missouri City",158,1803,-0.00386740331491713,-0.0152921900600765,-0.0232936078006501,22569
2018-07-31,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",159,3358,0.00149120190873844,0.00719856028794241,-0.00709639266706091,24318
2018-07-31,"95823","CA","Sacramento","Sacramento","Sacramento",160,1540,0,0.000649772579597141,0.0606060606060606,16523
2018-07-31,"44256","OH","Cleveland","Medina","Medina",161,1489,-0.00201072386058981,-0.0139072847682119,-0.0658720200752823,21336
2018-07-31,"02148","MA","Boston","Middlesex","Malden",162,2147,-0.00185960018596002,-0.00922934933087217,-0.0541850220264317,13808
2018-07-31,"60620","IL","Chicago","Cook","Chicago",163,1389,0.00144196106705119,0.00944767441860465,0.0168374816983895,16391
2018-07-31,"10028","NY","New York","New York","New York",164,3338,-0.00119688809096349,-0.00239091452480574,-0.0293690026170398,17986
2018-07-31,"27410","NC",,"Guilford","Greensboro",165,1411,-0.000708215297450425,-0.00212164073550212,0.00713775874375446,19349
2018-07-31,"45011","OH","Cincinnati","Butler","Hamilton",166,1494,0,0,0.032480995162405,22399
2018-07-31,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",167,1819,-0.00274122807017544,-0.00817884405670665,-0.0162249864791779,18962
2018-07-31,"33647","FL","Tampa","Hillsborough","Tampa",168,1697,-0.000588928150765607,-0.000588928150765607,-0.0104956268221574,21093
2018-07-31,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",169,2640,0,0.000378931413414172,0.0114942528735632,14537
2018-07-31,"11238","NY","New York","Kings","New York",170,2619,-0.0011441647597254,-0.00720242608036391,-0.0285608308605341,12554
2018-07-31,"60634","IL","Chicago","Cook","Chicago",171,1783,-0.00223838836038053,-0.000560538116591928,-0.00723830734966592,20380
2018-07-31,"08753","NJ","New York","Ocean","Toms River",172,1839,-0.0037919826652221,-0.0202450719232818,-0.0520618556701031,24423
2018-07-31,"06902","CT","Stamford","Fairfield","Stamford",173,2255,0.00222222222222222,0.00534997770842621,-0.0135608048993876,15541
2018-07-31,"65203","MO","Columbia","Boone","Columbia",174,1212,-0.00899427636958299,-0.0233682514101531,-0.0633693972179289,19651
2018-07-31,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",175,1269,-0.001573564122738,-0.0116822429906542,-0.0253456221198157,12810
2018-07-31,"98103","WA","Seattle","King","Seattle",176,2568,-0.000778210116731518,-0.00503680743897714,-0.0506469500924214,17641
2018-07-31,"92345","CA","Riverside","San Bernardino","Hesperia",177,1342,0.000745712155108128,0.00149253731343284,0.0354938271604938,21581
2018-07-31,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",178,1408,-0.0007097232079489,-0.00564971751412429,0.0345334313005143,15266
2018-07-31,"92126","CA","San Diego","San Diego","San Diego",179,2506,0.00199920031987205,0.00280112044817927,0.00683005222981117,19523
2018-07-31,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,3138,-0.00222575516693164,-0.00978226569895866,-0.032675709001233,9749
2018-07-31,"43130","OH","Columbus","Fairfield","Lancaster",181,1040,0,0,-0.0234741784037559,19283
2018-07-31,"27406","NC",,"Guilford","Greensboro",182,903,0.00110864745011086,0.00444938820912125,0.00556792873051225,21855
2018-07-31,"60016","IL","Chicago","Cook","Des Plaines",183,1645,-0.00121432908318154,-0.00303030303030303,-0.00843881856540084,22451
2018-07-31,"46307","IN","Chicago","Lake","Crown Point",184,1496,-0.000668002672010688,-0.00133511348464619,-0.032967032967033,29133
2018-07-31,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",185,1749,0,0,-0.011864406779661,20158
2018-07-31,"28314","NC","Fayetteville","Cumberland","Fayetteville",186,810,0,0.00123609394313968,0.0163111668757842,10276
2018-07-31,"27610","NC","Raleigh","Wake","Raleigh",187,1249,0,0,0.00482703137570394,21172
2018-07-31,"89121","NV","Las Vegas","Clark","Las Vegas",188,1210,0.000827129859387924,0.004149377593361,0.0377358490566038,17072
2018-07-31,"29732","SC","Charlotte","York","Rock Hill",189,1296,-0.0023094688221709,-0.0129474485910129,-0.0211480362537764,19615
2018-07-31,"75056","TX","Dallas-Fort Worth","Denton","The Colony",190,1771,-0.000564334085778781,-0.00112803158488438,0.0143184421534937,15971
2018-07-31,"30040","GA","Atlanta","Forsyth","Cumming",191,1694,0,0.00118203309692671,0.0217129071170084,19659
2018-07-31,"30188","GA","Atlanta","Cherokee","Woodstock",192,1465,-0.000682128240109141,-0.00136332651670075,0.0110420979986197,23114
2018-07-31,"79938","TX","El Paso","El Paso","El Paso",193,1094,0,-0.00182481751824818,-0.00454959053685168,20679
2018-07-31,"92336","CA","Riverside","San Bernardino","Fontana",194,2239,0,0.00403587443946188,0.0298988040478381,23473
2018-07-31,"99301","WA","Kennewick","Franklin","Pasco",195,1340,0,0,-0.000745712155108128,19462
2018-07-31,"20011","DC","Washington","District of Columbia","Washington",196,2622,-0.00152322924600152,-0.00190331176246669,-0.0190796857463524,17062
2018-07-31,"77095","TX","Houston","Harris","Houston",197,1723,-0.00115942028985507,0.00466472303206997,0.0342136854741897,20394
2018-07-31,"91911","CA","San Diego","San Diego","Chula Vista",198,2343,0.000426985482493595,0.00128205128205128,0.0289855072463768,15285
2018-07-31,"77845","TX","College Station","Brazos","College Station",199,1739,0.000575373993095512,0.00987224157955865,0.00811594202898551,18757
2018-07-31,"92503","CA","Riverside","Riverside","Riverside",200,1939,0.000515995872033024,0.00832033281331253,0.0475418692598595,19527
2018-07-31,"94536","CA","San Francisco","Alameda","Fremont",201,3099,0,-0.00225370251126851,-0.00481695568400771,19008
2018-07-31,"27587","NC","Raleigh","Wake","Wake Forest",202,1630,-0.00122549019607843,-0.000613120784794605,0.00369458128078818,22275
2018-07-31,"21740","MD","Hagerstown","Washington","Hagerstown",203,1058,-0.00376647834274953,-0.016728624535316,-0.0139794967381174,19870
2018-07-31,"11233","NY","New York","Kings","New York",204,2265,-0.00395778364116095,-0.0126416739319965,-0.0299785867237687,10262
2018-07-31,"07302","NJ","New York","Hudson","Jersey City",205,2564,-0.00194628260023355,-0.0069713400464756,-0.0425690814040329,17123
2018-07-31,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",206,2292,0,-0.00174216027874564,0.0070298769771529,14310
2018-07-31,"22191","VA","Washington","Prince William","Woodbridge",207,1794,0,0.000557724484104852,-0.00829187396351575,17422
2018-07-31,"19111","PA","Philadelphia","Philadelphia","Philadelphia",208,1273,0.001573564122738,0.00791765637371338,0.020850040096231,17154
2018-07-31,"89117","NV","Las Vegas","Clark","Las Vegas",209,1449,0,0,0.0335235378031384,18754
2018-07-31,"87120","NM","Albuquerque","Bernalillo","Albuquerque",210,1232,0,0.0016260162601626,0.0190239867659222,21586
2018-07-31,"43230","OH","Columbus","Franklin","Gahanna",211,1454,0.000688231245698555,0.00206753962784287,-0.0108843537414966,18794
2018-07-31,"40475","KY","Richmond","Madison","Richmond",212,1126,0.00625558534405719,0.0236363636363636,0.0292504570383912,16410
2018-07-31,"46227","IN","Indianapolis","Marion","Indianapolis",213,1125,-0.00177462289263532,-0.00706090026478376,0.0264598540145985,13856
2018-07-31,"11236","NY","New York","Kings","New York",214,2172,-0.000919963201471941,-0.00183823529411765,0.0135324311712552,15967
