"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"34228","Longboat Key","FL","North Port-Sarasota-Bradenton","Sarasota",918,649000,637000,645000,625000,599000,595000,599000,599000,575000,549000,549000,542000,499912.5,509000,521950,499000,499000,499000,499000,499000,529000,549000,5e+05,524000,519900,499000,497000,499000,495000,487000,479450,479450,487000,489000,495000,499000,525000,517000,545000,545000,549000,534900,524950,509250,525000,531950,529000,570000,589000,575000,587000,592000,572500,535000,565000,589000,570000,599000,597000,599000,649000,619950,609000,598000,574000,589000,596668,645000,649000,650000,689000,699000,659900,659900,647000,632500,619000,619000,625000,599000,599000,614500,629900,659500,649000,629000,599000,599000,599000,599000,578000,575000,576500,599000,599000,599000,599000,575000,579000,575000,582500,579000,569000
"33983","Punta Gorda","FL","Punta Gorda","Charlotte",919,76950,71900,69900,72000,69900,69900,69900,69900,69000,67700,69900,68900,67900,67950,65900,69000,69900,69000,68500,69900,69900,69900,69900,69900,69900,69900,66900,68750,65900,65900,66000,64900,60000,62000,59500,67000,69000,69000,70950,69000,69900,70950,79900,76200,77500,77500,77750,77750,77750,78500,79247.5,79900,79900,75000,74745,79800,89900,79450,80450,79450,79900,89950,86500,88250,80900,89450,99500,99700,101450,105000,110900,109900,111400,109900,109895,105000,99400,99400,109900,112450,111000,109900,106749.5,99900,104900,111900,114950,116200,117900,119900,120000,124900,124900,123700,122250,123900,125000,120000,120000,115000,116900,122000,123500
"34685","Palm Harbor","FL","Tampa","Pinellas",920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,230000,229900,222500,224900,225000,225000,229500,220000,221000,215000,210000,222500
"34237","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115000,119900,132900,116000,115950,119900,124000,124950,126925,128700,127925,125950,125950,128725,129900,129450,129900,134000
"92808","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477000,475000,469900,475000,479000,464900,463278.5,469000,469000,484000,489000,489000,484000,484450,499700,504900,508450
"94105","San Francisco","CA","San Francisco","San Francisco",923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549000,1524500,1549000,1575000,1425000,1299000,1255000,1262500,1267000,1297000,1299000,1390000,1485000,1485000,1537000,1537000,1525000,1690000,1600000,1600000,1688888,1770000,1849500,1835000,1810000,1800000,1725000,1695000,1761000
"02190","Weymouth","MA","Boston","Norfolk",924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312230,323995,318345,344995,368995,326995,342990,333042.5,341995,349995,350995,345995,351995,343995,345995,341995,339495,338995,329450
"63105","Clayton","MO","St. Louis","Saint Louis",925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321500,292500,287500,339000,324900,339000,339450,360000,329000,351000,319900,317500,315000,309900,315000,279900,307450,275000
"28801","Asheville","NC","Asheville","Buncombe",926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580000,573000,580000,589000,613000,611000,609000,611000,630500,607000,595000,599500,567600,571200,572100
"60465","Palos Hills","IL","Chicago","Cook",927,149900,149900,149900,149900,152000,149900,149900,149900,153000,147450,147000,142450,139900,139900,139000,139900,135000,135000,135450,134900,129700,125000,124950,119900,117700,118200,114900,109900,109900,109900,102450,101900,99900,99900,99900,99500,99900,99994,109000,105000,107900,105450,103500,109900,109900,109900,109900,109900,109900,114900,114900,114900,112436.5,119500,115500,119900,114950,115000,109900,112450,115000,109900,122400,124900,127802.5,124900,124950,127777,128950,129900,129000,126950,124987,129000,129900,129900,128950,129900,129900,134900,125000,124900,133450,139900,138000,144900,131200,135950,139900,134900,139000,137900,139900,137900,139450,139450,139000,139450,139900,142219,140000,139950,143950
"89027","Mesquite","NV","Las Vegas","Clark",928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000,90000,83350,94000,93950,95450,99000,95000,89900,85000,89900,96450,98000,98000,96500,89450,90750,100500,94900,98000,99000,99900,99900,109900,106450,99900,99900,99900,97150,99700,92800,89900,90000,91000,90950,89900,89900,89900,89900,89900,91000,104000,104450,104900,109950,109000,105000,106000,103950,105500,108000,109900,111500,109000,111200,110000,105000,105000,108000,105000,105750,112500,119000,129000,125000,125000,124000,125000,129500
"08260","North Wildwood","NJ","Ocean City","Cape May",929,339450,299900,329000,299900,299000,296000,295000,279900,280000,289000,278000,265000,275000,279900,289900,269000,269000,269000,239000,239000,249000,233900,229900,222000,229000,225000,235000,224950,244900,244450,239900,239900,244950,249000,249900,249450,255000,249900,249900,255950,249900,249900,254900,249945,259900,267000,269900,275000,275000,275000,259900,259000,259900,262450,249990,244900,249900,259900,259000,250000,259900,249900,249900,240999.5,229900,249900,249900,249995,259900,259900,250000,259900,250000,250000,254900,264900,259900,259900,279000,274900,280000,269900,269000,270000,269900,269900,269000,259000,259000,249900,249900,249900,249000,249900,250000,249900,249900,257000,265000,256250,268900,267499.5,269900
"01913","Amesbury","MA","Boston","Essex",930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242450,239400,254900,249900,249900,242900,250400,282450,244900,233700,249900,247450,242500,249900,243900,229900,239900,241450,226900,219900,242450,260000,279000,277450,275000,265000,248500,269900,269900,267400,254900,275000,265000,249900,250000,270950,272000,272450,275000,249900
"33777","Seminole","FL","Tampa","Pinellas",931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139950,139950,123900,126200,127425,129900,138000,138444,149900,144900,120900,129000,139900,149999
"33316","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",932,,,,,,,,,,,,,,,,,,,459500,477450,440000,450000,429000,449000,425000,449000,419000,429000,449000,477000,497250,519900,474900,535000,545000,497000,479450,479900,495000,472500,449999,419500,394000,439900,449000,454500,495000,495000,495000,499900,497000,474900,539500,546500,465000,499000,497000,480000,524900,512450,515000,495000,429000,429000,475000,489500,495000,545000,580000,589500,575000,565000,549000,539900,520000,519500,504000,519450,495000,544000,532000,5e+05,520000,495000,469000,469000,465000,468250,450000,449500,440000,389000,399000,365000,389000,429000,434450,439000,439000,444000,439000,446950,435000
"84032","Heber City","UT","Heber","Wasatch",933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397900,393900,398900,405900,408900,401900,419000,442200,512000,534750,570000,527250,523000,503200,451900,445900,480400,498900,520900,485900,467900,471400,455900
"10805","New Rochelle","NY","New York","Westchester",934,169021,159021,159460.5,159021,159450,156510.5,160000,160000,159900,159900,159450,159900,159900,159000,155000,154500,157500,155000,152749.5,150000,150000,149000,148500,148000,145000,137900,146250,139000,135000,130000,134999,135000,133500,131000,145000,139900,135000,140000,139000,129000,125000,125000,128500,126000,125000,128500,130000,129000,129000,129950,129900,130021,129021,129021,136010.5,129510.5,129021,119900,119900,110000,110010.5,107460.5,114450,119000,125000,129900,132450,129950,130000,139000,135000,148445,137495,136999.5,130000,125000,130000,129000,130000,129000,145000,129900,129900,138000,137750,139000,143460.5,129750,132500,132500,145900,132500,131250,129000,129000,142000,148749.5,163750,149499.5,149000,157460.5,149021,169000
"49090","South Haven","MI","Kalamazoo","Van Buren",935,299450,299900,299000,299000,299000,294450,299000,299000,299000,289000,289000,285000,268500,250000,272000,275000,269000,269000,275000,275000,275000,278000,276500,280000,282500,289500,299000,282000,289000,279950,268000,265000,264000,262000,260950,250000,249900,249900,249900,237400,249900,259500,259500,259900,254500,254500,254500,272900,256950,234950,229500,212000,212000,229000,230000,233500,230000,239500,267000,254900,267000,257400,249900,270000,275000,260000,274000,275000,260000,274000,275000,297500,255000,252450,234000,235500,238250,255000,259950,279000,289000,271950,264900,279500,269450,225000,229000,242400,239450,232000,219000,244900,209900,204900,198390,209900,185000,179900,2e+05,214950,229000,219900,214900
"10603","Greenburgh","NY","New York","Westchester",936,289500,287500,253500,263249.5,259000,240000,239950,224000,229497.5,221750,206000,224250,199999.5,202500,199000,187000,185000,190000,185000,192500,189000,186000,187000,186000,178250,179500,175000,179700,175000,177500,175000,170000,165000,165000,165000,165000,169950,168500,168500,171450,169999,175000,174500,168500,165500,160700,154900,155450,154500,177499,185000,179900,189000,180000,179500,188000,189000,179250,189000,189200,189000,189000,184500,179000,184500,185000,179499.5,189900,199900,194450,185000,185000,185000,190000,205000,210000,199000,195000,179000,169900,164900,164900,168450,172450,192450,195000,195000,204900,199000,209499.5,229450,225000,225000,219000,217000,229000,225000,242000.5,230000,220000,220000,228888,231999.5
