"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"60657","Chicago","IL","Chicago","Cook",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.179261862917,408.943466172382,437.591240875912,437.591240875912,433.179723502304,442.550373827655,443.404634581105,425,405.9375,407.114624505929,407.274590163934,418.541666666667,446.911425479592,415.398775407936,418.678977272727,425,444.448638035874,444.448638035874,459.0625,449.680348258706,430.140372938134,434.934817006054,445.447819314642,467.289385847797,467.273976412995,416.458333333333,455.128205128205,452.8125,441.944844470046,423.914469600444
"10023","New York","NY","New York","New York",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.40808918095,2305.76923076923,2402.35731286883,2256.69957686883,2277.13815789474,2334.93839707957,2423.02698994094,2439.42370661428,2417.42361684558,2417.42361684558,2385.96048567147,2385.96048567147,2428.6303630363,2390.11996437739,2428.6303630363,2434.02703482529,2500,2425.74257425743,2492.45115452931,2492.45115452931,2439.42370661428,2428.6303630363,2425.74257425743,2425.74257425743,2428.6303630363,2434.02703482529,2454.99181669394,2469.94706287628,2413.53207802624,2377.09424607141,2413.53207802624
"75070","McKinney","TX","Dallas-Fort Worth","Collin",3,83.1338525103316,83.2316842392467,82.5243772972684,83.0471180109396,83.3731927952325,83.0152671755725,82.5097933997774,82.5987144168962,82.2373178105294,81.8950411652311,81.7603160667252,81.9826636383236,81.7603160667252,82.0356472795497,81.6372898750533,82.0356472795497,83.5976507191296,84.624482655292,84.8698604300264,84.5771144278607,82.9144273000462,83.7673880120274,83.6532308065353,83.3074534161491,82.5761026628013,84.4688316455741,84.4640786080816,84.645620550913,84.6221184709659,86.2414761331729,86.9565217391304,86.1205462659969,85.3827160493827,86.9847966068655,87.2330746588172,87.2252329815825,88.929219600726,90.7310081223125,91.6846987380101,92.8913144449605,93.8453774592615,95.8373926749675,95.1369840641974,95.9158163265306,96.5625,97.7242302543507,100.693188704191,105.849655902594,106.576503835285,106.760717633691,105.36384590056,105.963482230192,104.442630959754,103.878522813103,103.837824965125,105.177394034537,105.473277484271,107.571875,107.686797358585,114.431845563998,115.621857190748,114.520311149525,116.578566256336,115.381701631702,112.310398737201,113.104878902045,113.323010446987,113.265016319579,113.041125541126,117.227319062181,117.974610970107,119.880073800738,122.863671114818,121.167869167869,123.690536133675,123.457639391745,121.637168141593,123.563524086157,123.721976461266,123.526470588235,125.261834939254,126.931216931217,125.981380865783,127.991096271564,131.176678059024,130.9963099631,131.232792903028,133.184246274099,133.661991366472,132.566283141571,131.460811016068,131.311321725324,132.719393282774,134.069871603464,133.295319999821,133.692893239653,133.89441469013,135.972461273666,136.234805958577,136.624893038675,134.09890415855,133.23124042879,133.243606998654
"77494","Katy","TX","Houston","Harris",4,95.6926349375166,95.2173351016748,95.1806694601109,96.2684227030417,95.5925155925156,95.9338778936339,94.2246956588316,94.3528586460891,93.7109375,93.1842528119979,93.1280111504273,93.1647618580468,92.517772585092,92.5606371719068,94.1911931495974,95.7515288059221,94.5094509450945,94.7086731448962,95.4724223018246,94.9709071151394,91.3347357585373,92.2173767192217,92.7752890825104,93.2940743467059,93.6419161676647,93.8145161290323,95.1950363432684,94.834960483496,95.8639258539592,96.0801163512763,95.7085146053449,96.4235030281086,96.1068289718075,95.703125,96.189376443418,98.0581395348837,99.388379204893,101.638331383542,104.464851171628,105.239820359281,107.091861018563,107.18308816376,107.529194837124,107.862843629914,108.658477591935,111.632377740304,111.328125,112.093794822554,113.176370349164,113.999514570881,116.002316684378,117.349760111314,117.284667073916,117.179487179487,117.1875,116.691399662732,116.83464562483,117.277058565825,118.509574468085,120.115763546798,121.060918946825,120.997093191746,120.680471460301,121.136241249327,119.725056689342,118.013408125741,118.770467401012,117.845117845118,118.71437618746,119.008803390936,118.510482753142,119.40656100258,118.385896091695,116.711978529052,117.517443995593,116.958343603648,118.053033054849,118.057612084056,117.546094039245,117.060694783116,116.775847336941,117.348274993704,115.736882716049,116.39566395664,116.574035760392,118.399,119.247299018796,119.287949921753,119.513382669354,118.649775497114,118.244015599785,118.595969606871,118.595969606871,118.488619230349,117.349955568865,117.477059694129,117.032150955745,117.11729266621,117.246756043305,117.409861325116,116.820652173913,116.9266081887,116.775847336941
"60614","Chicago","IL","Chicago","Cook",5,434.851359898798,422.808764940239,413.133402275078,438.077834721332,431.053811659193,409.617930532824,422.669762972454,412.587301587302,407.057347670251,426.044914571009,425.815281827716,423.75,409.148148148148,404.14878397711,407.407407407407,440.046472634745,447.735191637631,454.378795891223,430.718475073314,428.137015314435,428.137015314435,430.475516606424,415.584459459459,416.203703703704,410.888888888889,413.546296296296,416.884474647151,454.522727272727,425.987264062066,437.828371278459,438.076326833954,460.992907801418,461.473674093805,433.002347983546,434.511079751418,438.46038680876,438.59649122807,456.730925898591,447.384317896677,438.995215311005,435.86387434555,460.066249539934,460.066249539934,472.969103786004,530.901170705146,471.491228070175,449.876890608512,448.214307373222,412.5,438.496247743897,463.825214899713,509.421652212966,511.225616488774,512.076686571383,525.761962797898,517.835207240175,511.770726714432,493.452380952381,482.666666666667,483.134478570189,504.145172636145,542.119171734723,531.505728314239,524.769007629187,520.851433536056,508.637728179598,491.530054644809,511.456628477905,507.717303005686,501.684985233231,541.203450164294,587.560408818762,548.660711476132,552.094150224991,548.632744894427,520.988652609006,545.227272727273,570.199554703425,567.12962962963,553.50516605166,561.93912551974,538.248528902735,541.109189074483,525.471636224415,525.677315002022,543.969849246231,545.784419147126,547.225521395263,558.259441707718,526.249686008541,541.543513957307,540.363450869373,533.628899835796,512.535612535613,515.873015873016,522.193211488251,522.193211488251,523.982265215639,522.193211488251,521.653051181102,546.328671328671,537.420199878861,521.420995327448
"79936","El Paso","TX","El Paso","El Paso",6,90.8909090909091,89.9917131061093,91.3314148325735,90.7091808686091,90.7634810464495,91.440865218964,90.3799019607843,90.7372400756144,89.2735527809308,90.9161757050265,91.9759362549801,91.6654460589017,89.4535700289678,88.8847721378288,88.720115441574,88.5728965183752,87.5360566902876,88.1222372847121,87.7670847208662,87.3333333333333,88.2578664620107,88.1612090680101,87.8922146106754,88.2578664620107,85.3572685674058,84.6298619824341,86.741804467653,88.2072730291835,88.2352941176471,88.9640441438234,89.0188970719117,86.2068965517241,88.8146140090719,89.2276593952666,89.4418291862811,89.4418291862811,88.1723918422722,89.0236119974473,89.2456678333783,88.1291547958215,90.4492530986229,90.6816760475297,88.637352595859,88.0251572327044,86.2799939502945,83.9193286410395,86.3794604003481,86.8895696865304,85.8739967897271,87.4857360213009,85.042835469635,84.7044485070079,85.3936858120959,84.2273947533627,83.7439657467973,84.2356152253654,84.0155105557949,84.0807174887892,84.6826215022091,85.2433862433862,86.6789690939058,85.4215980831578,85.2140077821012,86.1155272919979,86.8139513435266,85.3573687539532,84.6932321315623,81.341189674523,81.3555263441108,83.6083053126255,84.5539591505632,84.3769765970904,85.5184479382317,86.0855620223073,84.9333945796968,84.7419614823416,84.9528551528016,86.0538779440179,89.4863580114705,88.5232084052062,85.2167559668777,84.0727011593005,82.6209677419355,84.1520717642033,81.891609103336,82.3185582075012,82.0256776034237,82.0668693009118,82.2013918803387,83.0230826507818,87.7406991396629,89.6269407519319,90.1952007532631,88.5502471169687,84.2696629213483,84.571817057382,84.2696629213483,86.4090479241024,89.367627785059,92.2869318181818,91.2982244736978,92.2230113636364,91.6813710521724
"77084","Houston","TX","Houston","Harris",7,62.3734750458322,62.3700623700624,61.8162316767966,61.8187687593605,61.6343844134711,60.6350515377922,60.5474892369327,60.8921533500537,61.0147798298792,60.997626783174,61.8213058419244,60.4445797807552,60.8330578560751,59.7855882745214,60.917960264832,59.4443971204535,59.6374889478338,59.6952505568679,59.9727449610694,59.7183172328823,57.8599389858054,57.3542736333434,56.501256281407,56.0419681620839,56.0419681620839,56.5033085232013,57.0108877818689,57.5484881016282,58.390700817929,58.403869407497,59.0485074626866,58.868964456596,59.4280607685433,60.0660034425065,60.9151171463107,62.5481231380338,61.8687273646437,62.0462332026343,62.6808100289296,66.1411347034685,65.8566721581549,68.3704071845171,66.9931084512151,67.6824680210685,68.5627221940071,68.8906164686132,68.4643985763752,69.0285077769338,68.8094052468456,70.3533341024169,69.7511391517701,72.3153084539223,73.0795377294358,71.2999639899172,71.3194090677534,72.0890942550808,72.4957244202023,74.2077922077922,74.5134575569358,77.173014599216,78.2923236545948,78.4593437945792,78.121033449193,77.0305259187192,78.5784519413673,78.4632034632035,78.771186440678,78.5060975609756,80.2965116904636,82.163883333474,80.6828840585621,83.1379310344828,82.74231678487,85.4479544277576,85.1362862010221,85.0856606180286,85.1362862010221,85.5420121960778,85.7467986558896,84.0970316162863,84.4594594594595,85.3756463153497,83.9920948616601,84.9937733499377,86.1365030674847,87.677874998687,87.1661721068249,87.2333548804137,87.6586232993646,87.460330329385,86.128739800544,87.1385083713851,87.5839801664478,87.8693467336683,87.1385083713851,85.117773019272,87.6766677567693,87.4867444326617,88.1684999552047,88.1684999552047,87.8134987647371,87.2555865921788,87.1385083713851
"77449","Katy","TX","Houston","Harris",8,58.3664208735111,58.1449854419581,58.3333333333333,58.5116037197161,58.3698430083972,58.0254968128984,57.1702715502188,57.6305841561803,58.7897676159847,58.5982640238373,58.9771101573677,58.2757234726688,57.6309347683619,56.8529850123782,56.2704311715957,55.5130168453292,55.2608311229001,56.5700166706359,56.4585575888052,57.6250136514283,56.1105440622366,55.9528500464363,55.8459029759478,56.2233423807677,57.9844807003581,57.6772361460003,57.4577989122532,57.9621974317241,57.9910652609646,59.0243148925833,58.4922010398613,59.4719291909577,58.5135135135135,58.5135135135135,58.1509625126646,59.7003787207654,60.7463110749495,61.5757042253521,64.0962299191766,66.6625766871166,66.7071197411003,66.2832037778521,67.3322743802561,67.6720804331013,67.4895833333333,69.0521920668058,71.2972625132018,72.6992604765818,75.5494037478705,75.9860312243221,75.9860312243221,75.820700616941,75.9860312243221,75.5425948882835,74.9363763921775,74.7149036570979,75,72.6089159067882,73.087312390708,77.7078085642317,77.8877293990644,79.396186440678,79.8100333124984,81.9177745605988,82.0376834479558,81.4747593670176,82.2669104204753,82.2576715306013,82.0259086002159,82.9562594268477,83.0996623718378,83.586090775622,83.8266677554798,81.3579851260761,81.0221252726706,80.2863841382558,80.5524657026326,82.0593525179856,81.4477468839885,81.4332247557003,80.7423580786026,82.0875093463483,81.7483674793283,82.4611291031946,82.4788230049041,81.7843866171004,83.1384892086331,84.6396218983852,85.5759652978007,84.9959501407735,84.1336931053568,83.8885585855105,83.0749613601237,83.6334533813525,85.0085575380167,84.7033898305085,85.4063868621158,85.45806081878,88.0651343217808,89.5654612962799,90.0437477214728,88.9664765405389,87.3015941219439
"37013","Nashville","TN","Nashville","Davidson",9,76.7890978506787,75.2482811306341,76.9256801484198,77.3336330935252,76.7633618659513,76.4739229024943,76.830324403479,77.4144589334763,76.6871165644172,76.0170171767128,76.0246104378916,74.8711960207147,74.7822644497229,72.3594548551959,72.9956680666506,72.3594548551959,73.8886624689659,74.0654205607477,72.0303228004044,72.6926333025103,71.2908776185464,68.5677530017153,68.1235746854878,70.3580349708576,70.7858428314337,71.2293388429752,69.57805907173,69.2401079136691,68.2602444284687,67.9391407118434,68.9388598536121,65.4811704097663,66.7622324159021,67.5452870739945,72.3418574278807,72.2961249277039,68.8378766140603,69.7046945184729,69.2350332594235,69.1319502663606,74.666567243081,74.1329004871881,76.2167125803489,74.1329004871881,76.6071022061319,77.7203015720761,77.1575613618369,77.9506840598155,77.9393059938717,80.0615216965918,81.4077025232404,84.0926969060739,85.3468614718615,86.9932432432432,85.1788756388416,85.8709450895317,85.9491654021244,86.1115326251897,86.8755112313597,85.2891123739155,87.3465895216929,87.6868096166342,92.9754529464263,93.833125235317,93.002610700937,94.6077441668569,97.5836431226766,95.959595959596,97.8927289861901,93.2323232323232,91.7989309998384,89.4185260311021,88.6486196680613,90.7496339677892,90.7496339677892,92.5747474747475,96.4718927539121,99.0228551336146,105.457261415163,105.094406840043,100.986870774734,101.170145477546,99.5888678051866,97.9302941576163,109.41576857629,109.41576857629,108.752001935204,110.938490805327,111.328966524555,113.176564597814,106.831187410587,111.245737343341,114.096346589072,115.175491150845,113.797535204376,115.175491150845,110.886439326216,110.024043148798,108.639202134603,111.171981009435,114.199814986124,111.735941320293,128.155818540434
"60647","Chicago","IL","Chicago","Cook",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.72703799336,272.513083804847,316.805995964255,287.3206401766,264.484224364592,278.807947019868,251.248244382022,252.808988764045,251.248244382022,231.347599768652,237.375,262.455391669429,282.173913043478,317.185697808535,317.89549344602,317.551190973673,261.25743415463,240.669950986321,220.627922527455,253.947368421053,233.3,238.214071706781,243.193717277487,242.972972972973,270.590724494887,270.590724494887,281.363636363636,268.796992481203,263.512571481935,270.703867028494,279.359375,294.64829009434,290.924030085822,273.553728070175,270.791666666667,293.141004387351,328.947368421053,332.659143518518,315.674603174603,316.273342670401,291.741363636364,267.608409150411,279.96,263.83931504939,284.991568296796,294.117647058824,301.965811965812,343.488475671251,351.595878361397,344.387117346939,338.687526843123,342.054636398615
