"RegionName","City","State","Metro","CountyName","SizeRank","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07"
"60657","Chicago","IL","Chicago","Cook",1,,,,,,,,,,,1.425,1.37837837837838,1.34261561412233,1.37362637362637,1.3890873015873,1.3833454773227,1.39110671936759,1.39285714285714,1.39285714285714,1.41666666666667,1.43851032933311,1.43398268398268,1.48809523809524,1.48809523809524,1.48809523809524,1.48809523809524,1.47494561352132,1.52777777777778,1.5,1.54772727272727,1.54220779220779,1.53645833333333,1.54186471161857,1.53645833333333,1.53333333333333,1.53489583333333,1.453125,1.5,1.53333333333333,1.5625,1.59693454846727,1.58227848101266,1.59833333333333,1.62407855797686,1.61666666666667,1.59,1.59,1.66301587301587,1.66333333333333,1.6969696969697,1.7,1.6969696969697,1.61463939720129,1.58333333333333,1.57974683544304,1.53712121212121,1.55172413793103,1.55882352941176,1.58154008438819,1.6030534351145,1.5,1.65,1.67647058823529,1.6907011437096,1.6946875,1.64835164835165,1.58955792682927,1.56540178571429,1.57974683544304,1.57142857142857,1.58154008438819,1.58854166666667,1.57676196664501,1.596875,1.65,1.81150568181818,1.7,1.6875,1.63928571428571,1.64466666666667,1.61111111111111,1.6278801843318,1.58365079365079,1.66666666666667,1.8,1.8,1.74166666666667,1.81818181818182,1.77777777777778,1.70227272727273,1.65625,1.625,1.621875,1.66872682323857,1.73333333333333,1.73508771929825,1.78571428571429,1.81742424242424,1.86666666666667,1.83291666666667,1.79064719810576
"75070","McKinney","TX","Dallas-Fort Worth","Collin",2,,,,,,,,,,,,0.767344078486335,0.761781722181655,0.798850690682813,0.777856119764638,0.777520250243229,0.760135135135135,0.756186984417965,0.754145024010041,0.77639751552795,0.841375150784077,0.805478235651137,0.822020424386963,0.843931140840683,0.828534868841971,0.872984072264543,0.851703406813627,0.834230355220667,0.821018062397373,0.833131558697672,0.892185238784371,0.918598078010175,0.919681620839363,0.935323383084577,0.973307291666667,0.93342981186686,0.935600578871201,0.935673028050697,0.918196994991653,0.923384410393071,0.924232936756418,0.891503981505266,0.867156585641605,0.862628447809627,0.872927898422935,0.870386518924502,0.872334192708244,0.868334957452987,0.874771783998097,0.876048360231062,0.894993164730007,0.891861761426979,0.890914699483716,0.909661229611041,0.901532406024461,0.890965918139831,0.898715729019174,0.902132312739202,0.894058295964126,0.920086410999573,0.90496529631607,0.914776166447701,0.934329951948745,0.939026519216822,0.935025024794552,0.934329951948745,0.9328564649428,0.896058838635789,0.914634146341463,0.934148509251528,0.936407366684992,0.931098696461825,0.940407736539467,0.94948727687049,0.939853672657325,0.951456226574186,0.956840390879479,0.956227815428773,0.989583333333333,1.01036269430052,0.928454396504642,0.926470588235294,0.951799276962449,0.95747459209282,0.976962170680903,0.985574114187255,1.016243642947,0.990314736855133,0.998751560549313,0.981470758540822,1.01010101010101,1.03465122335066,0.997058823529412,0.996694068293285,0.986632718014004,0.993816700771403,0.98822800495663,1.00842696629213,0.996184824077999,1.02964128588485,1.02941176470588
"77494","Katy","TX","Houston","Harris",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94274810517185,0.976403580146461,1.02814814814815,0.956632653061224,0.973186379611414,0.934447589060844,1.03112472730423,0.973549461971142,1.00814814814815,0.996583143507973,0.999428306295259,1.05509964830012,1.05509964830012,1.07764009099169,1.07350237424441,1.04372373019403,1.0590015128593,1.16037797684073,1.08332520127146,1.06177606177606,1.04314841156946,0.991571641051066,0.98915100534781,0.973015049299429,0.975059176656946,0.982142857142857,0.95,0.923323966278603,0.937740160087019,0.946173924115101,0.959401481670134,0.966562173458725,0.981415494148596,0.989681542007123,0.997229916897507,0.996328682098908,1.00071678002746,1.00525325650237,0.982788394047248,0.9842091426131,0.969962214382945,0.955351280367695,0.960658737419945,0.99906596259804,1.00895167540161,0.996583143507973,0.991407799074686,0.98265020539323,0.956860201102822,0.923517169614984,0.947867298578199,0.946151021773798,0.94739336492891,0.967652974348168,0.96513610447711,0.952174898518473,0.919906093297421,0.972461273666093,0.996280552603613,1.00354191263282,0.980819529206626,0.979431929480901,1.02379634753735,1.05633802816901,1.04512276045123,1.05566262022261,1.04910775704238,1.04371921182266,1.0310177506936,1.01667344448963,0.970745023582677,0.979153506001263
"60614","Chicago","IL","Chicago","Cook",4,,,,,,,,,,,1.5,1.4375,1.45643939393939,1.45,1.42857142857143,1.5,1.62078290288764,1.64583333333333,1.63157894736842,1.63157894736842,1.63888888888889,1.63888888888889,1.71008403361345,1.60801551389787,1.64835164835165,1.69230769230769,1.67333333333333,1.83513513513514,1.80625,1.80625,1.66666666666667,1.703125,1.7475,1.75,1.75833333333333,1.858731865722,1.55,1.76666666666667,1.73333333333333,1.80919594808484,1.82142857142857,1.82142857142857,1.76666666666667,1.75,1.64791666666667,1.68846153846154,1.7,1.72727272727273,1.74875,1.74,1.83854166666667,1.83333333333333,1.81842948717949,1.78376623376623,1.8,1.68846153846154,1.66666666666667,1.71122994652406,1.71122994652406,1.71122994652406,1.68246606334842,1.88235294117647,1.83333333333333,1.86666666666667,1.86341807909605,1.82142857142857,1.83205128205128,1.92,1.83333333333333,1.83333333333333,1.94435897435897,1.875,1.87867647058824,1.94444444444444,1.99545454545455,2,2,1.97171960426972,1.8125,1.91666666666667,1.93333333333333,1.71282051282051,1.875,1.95138888888889,1.93303571428571,2.04545454545455,2.07692307692308,2,1.98451058201058,1.96666666666667,1.85687046004843,1.83333333333333,1.85357142857143,1.91666666666667,1.91833333333333,1.9375,1.99615384615385,2.09615384615385,2.07692307692308,2,2.03846153846154
"79936","El Paso","TX","El Paso","El Paso",5,,,,,,,,,,,,,,,0.741608118657299,0.774877650897227,0.751510574018127,0.769769069279216,0.754962156904465,0.768320793081154,0.77987914838231,0.793923661759247,0.773014757554462,0.762873490146217,0.768292682926829,0.783066032431238,0.778691113176392,0.784077201447527,0.783245754225999,0.788781770376862,0.785582255083179,0.763395985442709,0.756369906214442,0.739796871850526,0.744047619047619,0.745682888540031,0.744908222278099,0.744558991981672,0.749132229998752,0.752212389380531,0.750698324022346,0.756374085684431,0.744558991981672,0.742569798646797,0.745682888540031,0.745712155108128,0.741029641185647,0.735430157261795,0.736434108527132,0.736533322750483,0.753217691285013,0.744558991981672,0.753148119995946,0.749095624872022,0.777777777777778,0.771998872964616,0.750441696113074,0.745341444270016,0.735430157261795,0.754048582995951,0.758293838862559,0.753486986213117,0.746527777777778,0.762452050411798,0.748278280548016,0.749525907971792,0.756079027355623,0.77247191011236,0.755762633846469,0.756253635834788,0.754680471990186,0.744749798653639,0.749517309268507,0.768608414239482,0.756113256113256,0.756838278640204,0.764317726363317,0.740302968403791,0.741839762611276,0.77440957249336,0.726158679283679,0.773615635179153,0.748403591022201,0.756266205704408,0.75642965204236,0.77072953558637,0.763613403058024,0.717109452201489,0.73633298995047,0.734658599827139,0.745722800202219,0.750411880587147,0.75515739435018,0.762955854126679,0.762170007013983,0.758620689655172,0.772082298245089,0.784883720930233,0.767002074993924,0.750394944707741,0.753228120516499
"77084","Houston","TX","Houston","Harris",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867993788533902,0.830324020651866,0.813820103086442,0.797539680995679,0.806919185915977,0.802512212142359,0.784799437925861,0.78176886084216,0.781538573443486,0.784254593071704,0.782895915972581,0.788783186955281,0.803402646502836,0.797167933765872,0.795209899450182,0.811688311688312,0.80824008138352,0.820568927789934,0.828729281767956,0.825991189427313,0.816807551925432,0.807381776239908,0.808913308913309,0.808913308913309,0.806135770234987,0.816832320017733,0.815092330123976,0.797448165869219,0.794726114003222,0.827651009507877,0.826140567200986,0.819019052926414,0.831342017371532,0.820311533173879,0.802615933412604,0.82210527436824,0.830188679245283,0.822576615589607,0.818281580669206,0.828937206185266,0.819155639571519,0.84543793825251,0.844806007509387,0.844806007509387,0.850995504174695,0.842889952597106,0.852757248436612,0.856072766185126,0.847457627118644,0.85094827984655,0.851197982345523,0.856733524355301,0.853514302610266,0.851426293087825
"60640","Chicago","IL","Chicago","Cook",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2695652173913,1.36363636363636,1.36666666666667,1.40354524565051,1.425,1.3125,1.28571428571429,1.25925925925926,1.23529411764706,1.21091545399214,1.23529411764706,1.19,1.30555555555556,1.37715517241379,1.32326548478879,1.30769230769231,1.26315789473684,1.22495132804895,1.22495132804895,1.23333333333333,1.2495,1.374375,1.23333333333333,1.39543269230769,1.40740740740741,1.38196286472149,1.425,1.42857142857143,1.4021164021164,1.38873626373626,1.35416666666667,1.33333333333333,1.38507877664504,1.33166666666667,1.44222222222222,1.54843073593074,1.5,1.46666666666667,1.45384615384615,1.48166666666667,1.45090909090909,1.40625,1.49583333333333,1.42004716981132,1.55032467532468,1.59310344827586,1.53939393939394,1.64318181818182,1.63762626262626,1.46666666666667,1.5,1.5,1.4037037037037,1.36704545454545,1.375,1.3147619047619,1.375,1.45,1.5625,1.57291666666667,1.54843073593074,1.54166666666667,1.55555555555556
"77449","Katy","TX","Houston","Harris",8,,,,,,,,,,,,,,,0.730121233731503,0.759668508287293,0.761778698588091,0.733048259010385,0.741748148471489,0.729208321608239,0.763358778625954,0.746268656716418,0.733063700707786,0.747160789001793,0.782816977077364,0.755287009063444,0.749664270925681,0.752795418999709,0.752351097178683,0.745762711864407,0.738636363636364,0.746697546749014,0.750972762645914,0.737100737100737,0.749318801089918,0.772629081918106,0.773963730569948,0.789243518371677,0.784632034632035,0.795107033639144,0.78984413119566,0.795107033639144,0.804596642348118,0.798525798525799,0.791740083033698,0.78125,0.798904401359651,0.80058631929468,0.8,0.803212851405622,0.813092889060667,0.826901874310915,0.820920109422735,0.819672131147541,0.83278026049905,0.830050647158132,0.827266710787558,0.837893296853625,0.84411930219471,0.836731056786174,0.84411930219471,0.852842809364548,0.84411930219471,0.850885662117653,0.847921225382932,0.84411930219471,0.846774193548387,0.843005456679674,0.843279083785413,0.84411930219471,0.839266214057818,0.834028356964137,0.850694444444444,0.83446251129178,0.868944099378882,0.857632933104631,0.830050647158132,0.867224880382775,0.86416912125675,0.874485596707819,0.880447585394582,0.822479013477201,0.861700334927222,0.872053872053872,0.862913096695226,0.869796431459899,0.89527027027027,0.886148868255862,0.870536698811123,0.864754286238196,0.876623376623377,0.86081156499057,0.886379192334018,0.893427294289363,0.864358974358974,0.886416445577347,0.901095049155467,0.906040268456376,0.915736357808443,0.9231928354636,0.911585365853659
"11226","New York","NY","New York","Kings",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42222222222222,2.34392911010558,2.33559577677225,2.4,2.5,2.41860465116279,2.32,2.725,2.4896,2.36363636363636,2.27272727272727,2.25,2.43136363636364,2.28155339805825,2.44949494949495,2.45454545454545,2.66555555555556,2.58823529411765
"10016","New York","NY","New York","New York",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87051824680211,4.86976744186047,4.87209302325581,4.74911214612728,4.76078431372549,4.76078431372549,4.80889506601807,4.80444753300903,4.80889506601807,4.8111141996757,4.86026253950247,4.78038386259705,4.80889506601807,4.86026253950247,4.80889506601807,4.74635163307853,4.65601111883252,4.66469770674079,4.71882799045231,4.80889506601807,4.87209302325581,4.68299711815562,4.69130434782609,4.67338429464906,4.63894683053452,4.6,4.71882799045231,4.69130434782609,4.74911214612728,4.68234432123757,4.67338429464906,4.74635163307853,4.87209302325581,4.87209302325581,4.95921568627451,4.94980392156863,4.92015503875969,4.996875,4.87209302325581,4.75187265917603,4.86702690378477,4.81853463483476,4.78038386259705,4.67338429464906,4.80483512990826,4.89612403100775,4.996875,5.06180105944673,4.97503875968992,4.93027359781122
